ID X Y Arenoso Desgrasante_Gris Desgrasante_Tiesto Funza_Cuarzo_Abundante Funza_Cuarzo_Fino Guatavita_Desgrasante_Tiesto Tipo_Indeterminado Laminar_Duro Montalvo_Negro_sobre_Rojo Mosquera_Roca_Triturada Mosquera_Rojo_Inciso NA Pubenza_Policromo Pubenza_Rojo_Bañado Raquira Roca_Triturada Suta_Arenoso Tunjuelo_Laminar Valle_De_Tenza_Gris Vidriado Zipaquira_Desgrasante_Tiesto Zipaquira_Rojo_Sobre_Crema Total_Ceramica Copa Cuenco Figurina Forma_Indeterminada Jarra Mucura Ofrendatario Olla Olla_cuenco Paila Pesa_de_red Plato Volante_de_Huso Colonia Colonial_total_ponderado Herrera Herrera_ponderado Herrera_Foraneo Herrera_Foraneo_ponderado Herrera_total_ponderado Periodo_Indeterminado Tardio Tardio_ponderado Tardio_Foraneo Tardio_Foraneo_ponderado Tardio_total_ponderado Temprano Temprano_ponderado Temprano_Foraneo Temprano_Foraneo_ponderado Temprano_total_ponderado Vidriado4 Copa_Herrera Copa_Herrera_Foraneo Copa_NA Copa_Tardio Copa_Tardio_Foraneo Copa_Temprano Cuenco_Colonia Cuenco_Herrera Cuenco_Herrera_Foraneo Cuenco_Indeterminado Cuenco_NA Cuenco_Tardio Cuenco_Tardio_Foraneo Cuenco_Temprano Cuenco_Temprano_Foraneo Cuenco_Vidriado Figurina_Herrera Figurina_Tardio Figurina_Temprano Indeterminado_Colonia Indeterminado_Herrera Indeterminado_Tardio Indeterminado_Tardio_Foraneo Indeterminado_Temprano Indeterminado_Temprano_Foraneo Jarra_Herrera Jarra_Tardio Jarra_Tardio_Foraneo Jarra_Temprano Mucura_Herrera Mucura_Tardio Mucura_Temprano Ofrendatario_Herrera Olla_Colonia Olla_cuenco_Temprano Olla_Herrera Olla_Herrera_Foraneo Olla_Indeterminado Olla_NA Olla_Tardio Olla_Tardio_Foraneo Olla_Temprano Olla_Temprano_Foraneo Olla_Vidriado Paila_Temprano Pesa_de_red_Temprano Plato_Herrera Plato_Tardio Plato_Temprano Plato_Temprano_Foraneo Plato_Vidriado Volante_de_Huso_Herrera Volante_de_Huso_Tardio Decorado No_decorado Colonia_Decorado Colonia_No_decorado Herrera_Decorado Herrera_Foraneo_Decorado Herrera_Foraneo_No_decorado Herrera_No_decorado Indeterminado_Decorado Indeterminado_No_decorado Tardio_Decorado Tardio_Foraneo_Decorado Tardio_Foraneo_No_decorado Tardio_No_decorado Temprano_Decorado Temprano_Foraneo_Decorado Temprano_Foraneo_No_decorado Temprano_No_decorado Vidriado_Decorado Vidriado_No_decorado
4A.L5 977178.1738 997499.3442 0 14 0 12 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2 0 30 0 8 0 0 4 0 0 18 0 0 0 0 0 0 0 4 0.006666667 0 0 0.006666667 0 14 0.023333333 0 0 0.023333333 12 0.015 0 0 0.015 0 0 0 0 0 0 0 0 2 0 0 0 4 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 2 0 0 0 8 0 8 0 0 0 0 0 0 0 0 0 0 0 4 26 0 0 2 0 0 2 0 0 1 0 0 13 1 0 0 11 0 0
54.B8 977122.4858 997418.1544 0 2 0 6 0 0 0 0 0 20 2 0 0 0 0 0 0 0 0 0 0 0 30 0 12 0 0 2 0 0 16 0 0 0 0 0 0 0 22 0.036666667 0 0 0.036666667 0 2 0.003333333 0 0 0.003333333 6 0.0075 0 0 0.0075 0 0 0 0 0 0 0 0 10 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 10 0 0 0 2 0 4 0 0 0 0 0 0 0 0 0 0 0 0 30 0 0 0 0 0 22 0 0 0 0 0 2 0 0 0 6 0 0
77.J7 977055.5492 997446.8036 0 0 0 18 0 0 0 0 0 8 1 1 0 0 0 0 0 0 0 0 0 2 30 0 18 0 0 2 0 0 10 0 0 0 0 0 0 0 11 0.018333333 0 0 0.018333333 1 0 0 0 0 0 18 0.0225 0 0 0.0225 0 0 0 0 0 0 0 0 11 0 0 1 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 4 26 0 0 4 0 0 7 0 1 0 0 0 0 0 0 0 18 0 0
22.H7 977195.2775 997547.6498 0 10 0 13 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 1 0 29 0 13 0 0 0 0 0 16 0 0 0 0 0 0 0 6 0.01 0 0 0.01 0 10 0.016666667 0 0 0.016666667 13 0.01625 0 0 0.01625 0 0 0 0 0 0 0 0 4 0 0 0 6 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 4 0 10 0 0 0 0 0 0 0 0 0 0 0 1 28 0 0 1 0 0 5 0 0 0 0 0 10 0 0 0 13 0 0
49.D1 977112.8441 997514.6524 0 19 0 4 0 0 0 0 0 2 0 0 1 0 0 0 0 1 0 0 1 1 29 0 12 0 0 1 0 0 16 0 0 0 0 0 0 0 4 0.006666667 0 0 0.006666667 0 19 0.031666667 1 0.001666667 0.033333333 5 0.00625 0 0 0.00625 0 0 0 0 0 0 0 0 2 0 0 0 7 1 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 11 0 3 0 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 0 0 4 0 0 0 0 1 19 0 0 0 5 0 0
78.A5 977059.9101 997445.8393 0 3 0 0 0 0 0 0 0 17 3 0 0 0 0 0 0 0 0 0 0 6 29 0 24 0 0 0 0 0 5 0 0 0 0 0 0 0 26 0.043333333 0 0 0.043333333 0 3 0.005 0 0 0.005 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 13 16 0 0 13 0 0 13 0 0 0 0 0 3 0 0 0 0 0 0
85.A3 977058.9651 997383.7147 0 2 0 4 0 0 0 0 0 17 2 0 0 0 0 0 0 0 0 0 1 3 29 0 24 0 0 0 0 0 5 0 0 0 0 0 0 0 23 0.038333333 0 0 0.038333333 0 2 0.003333333 0 0 0.003333333 4 0.005 0 0 0.005 0 0 0 0 0 0 0 0 20 0 0 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 12 17 0 0 11 0 0 12 0 0 0 0 0 2 1 0 0 3 0 0
11.A14 977168.7287 997402.0255 0 6 0 8 0 0 0 0 0 2 12 0 0 0 0 0 0 0 0 0 0 0 28 0 17 0 0 0 0 0 11 0 0 0 0 0 0 0 14 0.023333333 0 0 0.023333333 0 6 0.01 0 0 0.01 8 0.01 0 0 0.01 0 0 0 0 0 0 0 0 9 0 0 0 1 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 5 0 1 0 0 0 0 0 0 0 0 0 0 0 0 28 0 0 0 0 0 14 0 0 0 0 0 6 0 0 0 8 0 0
12A.I5 977141.331 997449.7193 0 0 0 7 0 0 0 0 0 20 1 0 0 0 0 0 0 0 0 0 0 0 28 0 20 0 2 0 0 0 6 0 0 0 0 0 0 0 21 0.035 0 0 0.035 0 0 0 0 0 0 7 0.00875 0 0 0.00875 0 0 0 0 0 0 0 0 15 0 0 0 0 0 5 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 8 20 0 0 8 0 0 13 0 0 0 0 0 0 0 0 0 7 0 0
12A.I8 977135.5892 997448.1866 0 0 0 6 0 0 0 0 0 18 4 0 0 0 0 0 0 0 0 0 0 0 28 0 22 0 0 0 0 0 6 0 0 0 0 0 0 0 22 0.036666667 0 0 0.036666667 0 0 0 0 0 0 6 0.0075 0 0 0.0075 0 0 0 0 0 0 0 0 18 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 11 17 0 0 10 0 0 12 0 0 0 0 0 0 1 0 0 5 0 0
15.G8 977212.2433 997471.4091 0 0 0 1 0 0 0 0 0 7 19 0 0 0 0 0 0 0 0 0 1 0 28 0 14 0 1 0 0 0 8 0 0 0 5 0 0 0 27 0.045 0 0 0.045 0 0 0 0 0 0 1 0.00125 0 0 0.00125 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 4 0 1 0 0 0 0 20 8 0 0 19 0 0 8 0 0 0 0 0 0 1 0 0 0 0 0
16.A4 977221.9574 997465.6049 0 4 0 12 0 0 0 0 0 8 4 0 0 0 0 0 0 0 0 0 0 0 28 0 13 0 0 1 0 0 14 0 0 0 0 0 0 0 12 0.02 0 0 0.02 0 4 0.006666667 0 0 0.006666667 12 0.015 0 0 0.015 0 0 0 0 0 0 0 0 3 0 0 0 2 0 8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 8 0 0 0 2 0 4 0 0 0 0 0 0 0 0 0 0 0 12 16 0 0 9 0 0 3 0 0 0 0 0 4 3 0 0 9 0 0
46.I5 977136.5945 997469.0565 0 11 0 8 0 0 0 0 0 3 6 0 0 0 0 0 0 0 0 0 0 0 28 1 9 0 0 0 0 0 18 0 0 0 0 0 0 0 9 0.015 0 0 0.015 0 11 0.018333333 0 0 0.018333333 8 0.01 0 0 0.01 0 0 0 0 0 0 1 0 6 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 9 0 6 0 0 0 0 0 0 0 0 0 0 0 0 28 0 0 0 0 0 9 0 0 0 0 0 11 0 0 0 8 0 0
51.H1 977124.4684 997468.1005 0 4 0 6 0 0 0 0 0 10 3 0 0 1 0 0 0 0 0 0 0 4 28 0 15 0 0 2 0 0 11 0 0 0 0 0 0 0 17 0.028333333 0 0 0.028333333 0 4 0.006666667 0 0 0.006666667 6 0.0075 1 0.00125 0.00875 0 0 0 0 0 0 0 0 11 0 0 0 1 0 2 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 5 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 0 0 14 14 0 0 12 0 0 5 0 0 0 0 0 4 2 0 1 4 0 0
85.I9 977051.1134 997365.2782 0 0 0 6 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 1 28 0 0 0 0 0 0 0 27 0 0 0 1 0 0 0 22 0.036666667 0 0 0.036666667 0 0 0 0 0 0 6 0.0075 0 0 0.0075 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 6 0 0 0 0 1 0 0 0 0 0 0 0 28 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 6 0 0
86.A7 977055.9818 997362.3744 0 2 0 2 0 0 0 0 0 14 8 0 0 0 0 0 0 0 0 0 2 0 28 0 20 0 0 0 0 0 8 0 0 0 0 0 0 0 24 0.04 0 0 0.04 0 2 0.003333333 0 0 0.003333333 2 0.0025 0 0 0.0025 0 0 0 0 0 0 0 0 18 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 28 0 0 0 0 0 24 0 0 0 0 0 2 0 0 0 2 0 0
20.C3 977050.1684 997418.647 0 9 0 13 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2 0 27 0 7 0 0 4 1 0 15 0 0 0 0 0 0 0 4 0.006666667 0 0 0.006666667 0 10 0.016666667 0 0 0.016666667 13 0.01625 0 0 0.01625 0 0 0 0 0 0 0 0 2 0 0 0 2 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 1 0 0 0 0 2 0 0 0 7 0 6 0 0 0 0 0 0 0 0 0 0 0 0 27 0 0 0 0 0 4 0 0 0 0 0 10 0 0 0 13 0 0
23.B9 977169.1452 997553.4363 0 5 0 14 0 0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 4 0 27 1 8 0 0 2 0 0 16 0 0 0 0 0 0 0 6 0.01 0 0 0.01 0 5 0.008333333 0 0 0.008333333 16 0.02 0 0 0.02 0 0 0 0 0 0 1 0 3 0 0 0 1 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 3 0 0 0 4 0 9 0 0 0 0 0 0 0 0 0 0 0 0 27 0 0 0 0 0 6 0 0 0 0 0 5 0 0 0 16 0 0
45.G5 977130.8005 997492.3202 0 19 0 6 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 27 0 9 0 0 0 0 0 18 0 0 0 0 0 0 0 2 0.003333333 0 0 0.003333333 0 19 0.031666667 0 0 0.031666667 6 0.0075 0 0 0.0075 0 0 0 0 0 0 0 0 1 0 0 0 5 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 14 0 3 0 0 0 0 0 0 0 0 0 0 0 2 25 0 0 0 0 0 2 0 0 0 0 0 19 2 0 0 4 0 0
86.G3 977066.6868 997352.6927 0 1 1 2 0 0 0 0 0 21 1 0 0 0 0 0 0 0 0 0 0 1 27 0 19 0 0 0 0 0 8 0 0 0 0 0 0 0 23 0.038333333 0 0 0.038333333 0 2 0.003333333 0 0 0.003333333 2 0.0025 0 0 0.0025 0 0 0 0 0 0 0 0 18 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 12 15 0 0 12 0 0 11 0 0 0 0 0 2 0 0 0 2 0 0
90.J6 977028.3488 997398.7995 0 10 0 7 0 0 0 0 0 9 1 0 0 0 0 0 0 0 0 0 0 0 27 0 20 0 0 0 0 0 7 0 0 0 0 0 0 0 10 0.016666667 0 0 0.016666667 0 10 0.016666667 0 0 0.016666667 7 0.00875 0 0 0.00875 0 0 0 0 0 0 0 0 10 0 0 0 4 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 27 0 0 0 0 0 10 0 0 0 0 0 10 0 0 0 7 0 0
46.D7 977130.2961 997477.7979 0 3 0 12 0 1 0 0 0 3 1 0 0 0 0 0 0 0 0 0 2 4 26 0 8 0 0 0 0 0 18 0 0 0 0 0 0 0 10 0.016666667 0 0 0.016666667 0 4 0.006666667 0 0 0.006666667 12 0.015 0 0 0.015 0 0 0 0 0 0 0 0 5 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 4 0 9 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 10 0 0 0 0 0 4 0 0 0 12 0 0
46.E5 977134.6907 997476.8947 0 12 0 5 0 0 0 0 0 1 1 5 1 0 0 0 0 0 0 0 0 1 26 0 9 0 0 0 0 0 17 0 0 0 0 0 0 0 3 0.005 0 0 0.005 5 12 0.02 1 0.001666667 0.021666667 5 0.00625 0 0 0.00625 0 0 0 0 0 0 0 0 2 0 0 1 5 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 4 7 1 4 0 0 0 0 0 0 0 0 0 0 0 2 24 0 0 1 0 0 2 0 5 0 0 1 12 1 0 0 4 0 0
4A.G0 977184.2737 997511.6603 0 9 0 15 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 26 0 12 0 0 0 0 0 14 0 0 0 0 0 0 0 2 0.003333333 0 0 0.003333333 0 9 0.015 0 0 0.015 15 0.01875 0 0 0.01875 0 0 0 0 0 0 0 0 0 0 0 0 6 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 3 0 9 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 2 0 0 0 0 0 9 0 0 0 15 0 0
4A.K4 977179.3613 997501.9435 0 12 0 9 0 0 0 0 0 3 2 0 0 0 0 0 0 0 0 0 0 0 26 0 18 0 0 0 0 0 8 0 0 0 0 0 0 0 5 0.008333333 0 0 0.008333333 0 12 0.02 0 0 0.02 9 0.01125 0 0 0.01125 0 0 0 0 0 0 0 0 2 0 0 0 8 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 4 0 1 0 0 0 0 0 0 0 0 0 0 0 1 25 0 0 1 0 0 4 0 0 0 0 0 12 0 0 0 9 0 0
110.C9 977009.3596 997284.7741 0 10 0 7 0 0 0 0 0 6 2 0 0 0 0 0 0 0 0 0 0 0 25 0 15 0 0 0 0 0 10 0 0 0 0 0 0 0 8 0.013333333 0 0 0.013333333 0 10 0.016666667 0 0 0.016666667 7 0.00875 0 0 0.00875 0 0 0 0 0 0 0 0 6 0 0 0 6 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 8 0 0 0 0 0 10 0 0 0 7 0 0
15.J1 977227.3127 997468.9903 0 8 0 6 0 1 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 25 0 13 0 0 0 2 0 10 0 0 0 0 0 0 0 10 0.016666667 0 0 0.016666667 0 9 0.015 0 0 0.015 6 0.0075 0 0 0.0075 0 0 0 0 0 0 0 0 6 0 0 0 2 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 4 0 0 0 5 0 1 0 0 0 0 0 0 0 0 0 0 0 10 15 0 0 7 0 0 3 0 0 1 0 0 8 2 0 0 4 0 0
44.C5 977123.9682 997519.4954 0 20 0 3 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 25 0 8 0 0 0 0 0 17 0 0 0 0 0 0 0 1 0.001666667 0 0 0.001666667 0 20 0.033333333 1 0.001666667 0.035 3 0.00375 0 0 0.00375 0 0 0 0 0 0 0 0 1 0 0 0 6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 1 2 0 0 0 0 0 0 0 0 0 0 0 1 24 0 0 0 0 0 1 0 0 1 0 1 19 0 0 0 3 0 0
46.I9 977128.8285 997467.1241 0 5 0 8 0 0 0 0 0 9 2 0 0 0 0 0 0 0 0 0 1 0 25 0 14 0 0 0 0 0 11 0 0 0 0 0 0 0 12 0.02 0 0 0.02 0 5 0.008333333 0 0 0.008333333 8 0.01 0 0 0.01 0 0 0 0 0 0 0 0 12 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 8 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 12 0 0 0 0 0 5 0 0 0 8 0 0
47.A5 977142.4026 997445.8211 0 0 0 2 0 0 0 0 0 2 5 0 0 0 0 0 0 0 0 0 1 15 25 0 19 0 0 0 0 0 6 0 0 0 0 0 0 0 23 0.038333333 0 0 0.038333333 0 0 0 0 0 0 2 0.0025 0 0 0.0025 0 0 0 0 0 0 0 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 20 5 0 0 20 0 0 3 0 0 0 0 0 0 0 0 0 2 0 0
73A.A2 977108.3625 997334.2338 0 1 0 1 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 19 25 0 19 0 0 0 0 0 6 0 0 0 0 0 0 0 23 0.038333333 0 0 0.038333333 0 1 0.001666667 0 0 0.001666667 1 0.00125 0 0 0.00125 0 0 0 0 0 0 0 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 23 0 0 0 0 0 1 0 0 0 1 0 0
11.F13 977167.2239 997391.9704 0 0 0 0 0 0 0 0 0 19 2 0 0 0 0 0 0 0 0 0 3 0 24 0 17 0 1 0 0 0 6 0 0 0 0 0 0 0 24 0.04 0 0 0.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0
16.D7 977217.5823 997458.3098 0 6 0 0 0 0 0 0 0 14 1 0 0 0 0 0 0 0 0 0 3 0 24 0 18 0 0 0 0 0 6 0 0 0 0 0 0 0 18 0.03 0 0 0.03 0 6 0.01 0 0 0.01 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 9 15 0 0 9 0 0 9 0 0 0 0 0 6 0 0 0 0 0 0
16.E9 977214.1855 997455.4604 0 0 0 9 0 0 0 0 0 3 3 0 0 0 0 0 0 0 0 0 0 9 24 0 15 0 0 3 0 0 6 0 0 0 0 0 0 0 15 0.025 0 0 0.025 0 0 0 0 0 0 9 0.01125 0 0 0.01125 0 0 0 0 0 0 0 0 12 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 3 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 8 16 0 0 7 0 0 8 0 0 0 0 0 0 1 0 0 8 0 0
16.I1 977231.6641 997451.5508 0 6 0 10 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 4 0 24 0 15 0 1 0 0 0 8 0 0 0 0 0 0 0 8 0.013333333 0 0 0.013333333 0 6 0.01 0 0 0.01 10 0.0125 0 0 0.0125 0 0 0 0 0 0 0 0 7 0 0 0 3 0 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 0 4 0 0 0 0 0 0 0 0 0 0 0 3 21 0 0 1 0 0 7 0 0 1 0 0 5 1 0 0 9 0 0
19.A7 977196.7347 997459.2637 0 1 0 1 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 2 0 24 0 17 0 0 0 0 0 7 0 0 0 0 0 0 0 22 0.036666667 0 0 0.036666667 0 1 0.001666667 0 0 0.001666667 1 0.00125 0 0 0.00125 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 14 10 0 0 13 0 0 9 0 0 0 0 0 1 1 0 0 0 0 0
34.I9 977186.9753 997399.1555 0 14 0 6 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0 0 0 24 0 15 0 0 0 0 0 8 0 1 0 0 0 0 0 4 0.006666667 0 0 0.006666667 0 14 0.023333333 0 0 0.023333333 6 0.0075 0 0 0.0075 0 0 0 0 0 0 0 0 4 0 0 0 7 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 1 0 0 1 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 4 0 0 0 0 0 14 0 0 0 6 0 0
48.C3 977103.7037 997535.0088 0 11 0 5 0 5 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 24 0 10 0 0 1 0 0 13 0 0 0 0 0 0 0 3 0.005 0 0 0.005 0 16 0.026666667 0 0 0.026666667 5 0.00625 0 0 0.00625 0 0 0 0 0 0 0 0 2 0 0 0 6 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 9 0 3 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 3 0 0 0 0 0 16 0 0 0 5 0 0
4A.M0 977173.0531 997507.5916 0 11 0 11 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 24 0 10 0 0 0 0 0 14 0 0 0 0 0 0 0 2 0.003333333 0 0 0.003333333 0 11 0.018333333 0 0 0.018333333 11 0.01375 0 0 0.01375 0 0 0 0 0 0 0 0 2 0 0 0 6 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 9 0 0 0 0 0 0 0 0 0 0 0 1 23 0 0 1 0 0 1 0 0 0 0 0 11 0 0 0 11 0 0
70.D5 977090.4987 997406.0268 0 12 0 0 0 0 0 0 0 8 2 0 0 0 0 0 0 0 0 0 0 2 24 0 6 0 0 0 0 0 18 0 0 0 0 0 0 0 12 0.02 0 0 0.02 0 12 0.02 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 12 0 0 0 0 0 12 0 0 0 0 0 0
74.F6 977041.0295 997513.2701 0 0 0 14 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 24 0 17 0 0 0 0 0 7 0 0 0 0 0 0 0 10 0.016666667 0 0 0.016666667 0 0 0 0 0 0 14 0.0175 0 0 0.0175 0 0 0 0 0 0 0 0 8 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 4 20 0 0 4 0 0 6 0 0 0 0 0 0 0 0 0 14 0 0
83.J3 977092.3216 997332.3148 0 0 0 4 0 2 0 0 0 10 4 0 0 0 0 0 0 0 0 0 0 4 24 0 15 0 0 0 0 0 9 0 0 0 0 0 0 0 18 0.03 0 0 0.03 0 2 0.003333333 0 0 0.003333333 4 0.005 0 0 0.005 0 0 0 0 0 0 0 0 12 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 7 17 0 0 7 0 0 11 0 0 0 0 0 2 0 0 0 4 0 0
90.J2 977036.1283 997400.7067 0 4 0 8 0 0 0 0 0 7 1 0 0 0 0 0 0 0 0 0 0 4 24 0 14 0 0 0 0 0 10 0 0 0 0 0 0 0 12 0.02 0 0 0.02 0 4 0.006666667 0 0 0.006666667 8 0.01 0 0 0.01 0 0 0 0 0 0 0 0 12 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 8 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 12 0 0 0 0 0 4 0 0 0 8 0 0
