ID X Y
68.8.3.8 977079.7005 997446.6506
69.11.3.13 977088.8374 997431.3861
69.12.6.24 977076.7469 997427.8164
69.13.5.19 977086.6439 997415.7823
69.7A.3.9 977078.1605 997421.5293
69.7B.3.9 977079.3008 997421.6553
70.1.3.11 977091.2213 997411.3159
70.11.3.11 977091.5451 997405.2214
70.15.3.8 977094.571 997403.2358
70.18.3.11 977089.0645 997398.8815
70.2.3.11 977082.4183 997408.4525
70.22.28.3.11 977098.0359 997399.2215
70.24.3.9 977088.6779 997397.6178
70.26.3.13 977099.0596 997395.5955
70.3.5.15 977080.793 997405.1965
70.8.3.8 977081.834 997401.0748
70.9.3.11 977084.2574 997402.3858
71.18.6.24 977094.9849 997384.7464
71.23.5.16 977089.3608 997377.6998
71.3.6.24 977092.9423 997389.2514
71.32.6.22 977093.1354 997380.7643
71.34.5.15 977100.5745 997380.2246
71.35.5.19 977104.9633 997377.9135
71.37.6.21 977103.8222 997376.1521
71.4.5.18 977093.4247 997393.0092
71.42.5.15 977094.3983 997393.3953
71.5.5.15 977093.8944 997389.8842
71.6.5.15 977090.7979 997390.8824
72.1.6.24 977093.4139 997372.3957
72.13.5.16 977096.4377 997358.0356
72.14.6.21 977099.791 997358.1579
72.19.6.22 977094.1337 997353.4153
72.2.6.24 977090.4804 997371.7115
72.3.6.21 977100.6565 997370.7487
72.5.6.21 977089.0301 997367.1088
72.6.6.22 977089.4035 997368.0537
72.9.6.21 977098.9998 997367.8527
73.2.5.15 977106.339 997351.0906
73.26.27.45.5.19.3 977097.7026 997348.1399
73.41.5.16 977108.8317 997340.8463
73.43.3.9.2 977103.235 997344.8609
73.46A.6.22 977100.3758 997350.1698
73.47.5.19 977099.4539 997347.837
73.49.3.9 977104.9082 997339.7475
73.50.3.9 977104.1972 997339.7281
73.51.5.19 977103.4588 997340.3477
73.52.3.13 977102.4734 997340.5323
73.54.3.13 977099.9685 997337.7189
73.54A.3.9 977100.497 997338.5206
73.54B.3.8 977101.0909 997337.7601
73.55.5.15 977098.8179 997338.4877
73.56.3.12 977098.9946 997336.6807
73.57.3.8 977101.2391 997336.1147
73.58.3.8 977102.4228 997335.5251
73A.1.3.5.16 977110.9456 997334.2375
73A.2.3.13 977110.8731 997335.5943
73A.9.3.9.3 977107.7811 997334.4921
74.12.3.9 977044.249 997508.7732
74.16.5.15 977044.8093 997521.3583
74.19.3.9 977035.6314 997516.3515
74.19A.6.21 977036.6297 997516.1619
74.21.5.15 977044.1835 997517.578
74.26.6.21 977039.4294 997506.8916
74.28.3.8 977036.9988 997520.5457
74.29.3.8 977042.2751 997505.1228
74.3.3.13 977048.9943 997517.5457
74.30.3.8 977043.9289 997512.4449
74.6.5.15 977047.3074 997517.5492
74.8.3.8 977041.6413 997514.4103
75.2.3.8 977054.3628 997493.3031
75.20.3.9 977042.9449 997494.7879
75.23.3.12 977041.5306 997493.793
75.29.6.21 977048.0499 997493.6405
75.30.5.16 977051.9471 997487.8648
75.31.3.8 977046.6621 997501.4522
75.32.3.8 977046.5163 997498.8815
75.33.5.16 977053.1535 997502.4649
75.34.5.19 977042.8013 997501.7261
75.35.5.19 977056.2857 997491.451
75.36.5.15 977041.7731 997501.1912
75.37.3.12 977041.2233 997501.7548
75.38.6.22 977039.9545 997500.7912
75.39.5.15 977048.0987 997499.6502
75.4.3.8 977051.9145 997493.5338
75.40.5.15 977046.1254 997499.9595
75.41.6.21 977046.8227 997489.6592
75.5.3.8 977054.025 997489.3255
75.6.3.8 977048.4144 997503.0327
75.7.5.16 977051.6282 997491.9332
75.8.5.15 977049.3023 997492.2487
76.10.5.15 977051.9942 997479.3609
76.11.5.15 977053.956 997484.6659
76.13.3.8 977052.889 997482.255
76.15.3.8 977047.0836 997476.0722
76.19.3.8 977047.6275 997479.7586
76.25.3.9 977050.5868 997479.1078
76.26.3.9.1 977049.9975 997476.4355
76.29.3.9 977053.7197 997475.4832
76.30.3.8 977053.3317 997477.442
76.35.3.13 977056.9986 997485.5386
76.37.3.9 977044.9631 997477.5329
76.39.5.15 977049.6377 997469.4079
76.40.5.15 977051.271 997468.3162
76.41.5.15 977053.194 997467.3798
76.42.5.19 977051.3063 997470.6369
76.43.5.15 977054.4604 997472.7106
77.1.6.24 977049.8806 997462.6159
77.13.6.20 977054.9309 997452.558
77.16.5.15 977056.7071 997457.9485
77.18.5.15 977064.1351 997457.5632
77.4.6.22 977060.1824 997460.1455
77.8.5.15 977052.0668 997452.8398
77.9.6.22 977063.4058 997465.8992
78.14.6.24 977058.231 997438.5018
78.17.5.15 977056.8895 997431.5226
78.5.5.15 977070.1879 997429.2847
78.6A.5.15 977069.1889 997428.8719
78.6C.5.15 977068.0401 997429.1559
78.7.5.19 977065.8417 997437.7184
78.9.3.8 977064.8502 997430.1191
79.15.3.9 977066.5572 997409.5941
79.19.3.9.2 977073.8613 997421.4428
79.20.3.9 977067.1941 997409.4132
79.22.5.16 977062.7329 997408.3426
79.24.5.19 977062.9176 997418.7403
79.26.6.21 977066.4021 997419.3114
79.28.6.24 977066.5685 997419.6069
79.3.3.9 977061.764 997413.6705
79.9.3.12 977067.2243 997412.7876
79.A1.3.13 977059.9527 997422.7104
80.1.3.12 977079.1199 997404.438
80.12.3.12 977077.5083 997403.3721
80.13.3.8 977078.1285 997402.0531
80.16.5.18 977069.4045 997399.9773
80.17.3.12 977080.455 997399.0054
80.2.5.16 977073.8262 997408.8482
80.21.5.18 977062.7095 997393.6362
80.28.5.16 977061.3313 997401.3106
80.29.5.18 977071.9325 997408.0136
80.3.5.15 977075.3131 997406.075
80.32.6.22 977070.1742 997392.7949
80.4.3.8.2 977069.2 997406.024
80.5.5.19 977068.4822 997403.9566
80.6.5.19 977068.2839 997402.4704
80.9.5.19 977059.7608 997405.0773
81.10.5.15 977080.4635 997375.1345
81.11.5.15 977082.4167 997374.9278
81.15.6.24 977084.4451 997380.6037
81.17.6.24 977076.1657 997384.3394
81.2.6.22 977073.5896 997387.8897
81.4.5.19 977071.8305 997385.0692
81.6.5.15 977074.8457 997379.1975
81.8.3.8 977073.1591 997370.1534
81.9.5.15 977079.5007 997374.2716
82.16.3.8 977081.5711 997360.3173
82.20.5.15 977086.3605 997353.9224
82.23.6.21 977085.1557 997350.4985
82.27.6.24 977080.1251 997358.0316
82.31.5.16 977084.4785 997350.1472
82.35.5.14 977085.633 997362.0355
82.44.5.19 977075.1998 997354.0432
82.46.3.12 977071.6144 997363.8709
82.51.3.12 977071.4282 997366.4032
83.10.5.15 977093.246 997339.5517
83.12.6.24 977091.3652 997342.741
83.15.5.19 977090.6098 997349.4535
83.20.3.7 977087.4494 997349.9735
83.24.5.16 977089.6749 997345.3718
83.29.3.8 977092.9116 997331.5159
83.30.3.12 977089.7088 997336.4476
83.31.5.15 977090.7311 997332.0904
83.41.5.16 977084.3301 997344.9737
83.55.5.15 977081.779 997340.8002
83.56.5.19 977076.1623 997338.8094
83.7.3.8 977092.2412 997343.5522
84.1.5.19 977050.3367 997386.1351
84.10.5.15 977059.7069 997390.1399
84.11.5.15 977056.4988 997389.6938
84.13.5.18 977050.9522 997389.9737
84.14.5.15 977046.1176 997387.3171
84.15.3.12 977043.1348 997391.1512
84.15A.5.18 977042.4159 997390.3851
84.15B.5.19 977043.1879 997391.9624
84.16.5.15 977046.6284 997393.2975
84.17.5.15 977055.8364 997395.1372
84.19.5.19 977058.3012 997395.3322
84.2.5.19 977049.834 997401.8094
84.31.5.18 977055.8529 997401.0951
84.32.5.15 977057.8593 997404.1661
84.34.5.14 977047.415 997389.2713
84.4.5.18 977053.2989 997383.9538
85.16.3.13 977051.5736 997364.1963
85.5.5.15 977063.3684 997381.8565
85.8.3.8 977050.754 997376.6372
86.14.5.19 977051.6676 997355.0837
86.18.5.19 977062.7337 997356.9619
86.22.6.21 977058.8716 997352.8805
86.23.5.15 977070.7191 997355.2821
86.25.5.15 977061.1362 997353.1557
86.27.5.15 977062.3888 997350.9935
86.28.5.15 977059.1547 997345.4177
86.29.3.8 977068.5094 997352.8582
86.30.3.8 977064.1897 997351.1269
86.4.5.16 977056.4636 997360.074
86.40.5.15 977053.2622 997350.0621
86.41.3.12 977066.9901 997348.6771
86.43.3.13 977061.0441 997359.7335
86.46.5.15 977066.5737 997355.0936
86.5.5.19 977061.6782 997358.1518
86.6.6.22 977068.2816 997360.9218
86.7.5.15 977059.675 997357.6456
86.8.5.15 977059.2083 997357.5428
86.9.5.15 977058.61 997357.4077
87.1.3.12 977070.6495 997344.6953
87.17.5.16 977065.3046 997329.2676
87.2.3.11 977067.5591 997345.4883
87.22.5.15 977062.6768 997327.9501
87.27.3.8 977059.3791 997327.3836
87.28.3.8 977058.5826 997327.7852
87.29.3.8 977057.3327 997327.8451
87.3.3.12 977060.1256 997343.4362
87.32.3.11 977070.3934 997343.7545
87.34.5.16 977070.1793 997342.334
87.35.3.12 977064.0893 997339.8436
87.36.3.9.2 977071.306 997337.744
87.4.6.21 977057.2932 997331.6119
87.40.3.13 977064.9 997337.2077
87.5.3.11 977058.7339 997340.5593
88.10.3.8 977071.4468 997325.9138
88.11.3.8 977071.9207 997324.9161
88.12.6.24 977067.3094 997311.7397
88.13.3.11 977066.4968 997311.2215
88.14.5.19 977062.5151 997317.2294
88.15.6.22 977076.811 997308.5228
88.17.6.24 977065.017 997315.1523
88.18.5.15 977069.1508 997325.0846
88.2.5.14 977075.9094 997323.5249
88.23.6.21 977071.9314 997310.7061
88.26.3.8 977059.2223 997321.9925
88.27.5.15 977059.1498 997323.0979
88.5.3.8 977063.9739 997309.6716
88.6.6.21 977064.5054 997308.2921
88.7.5.16 977063.8061 997321.2576
88A.1.3.9 977086.7482 997312.8966
89A.12.6.21 977088.1141 997301.0831
89A.14.5.15 977084.0969 997303.6983
89A.15.5.15 977087.9028 997304.6717
89A.9.3.9 977088.7806 997302.235
90.13.5.15 977032.0698 997411.2145
90.6.5.15 977033.8059 997403.8018
90A.1.3.8 977033.124 997421.2641
91.1.3.8 977042.665 997385.9673
91.11.5.19 977028.7296 997385.304
91.13.6.20 977023.9166 997389.7649
91.14.6.20 977023.5982 997392.2988
91.15.5.15 977028.0399 997396.9169
91.17.6.21 977030.8687 997394.8321
91.19.5.16.1 977035.9215 997396.4705
91.3.5.18 977038.2056 997382.2419
91.4.6.22 977036.7053 997379.5005
92.1.6.24 977037.83 997360.8444
92.10C.5.19 977040.0407 997375.0795
92.13.5.14 977037.9472 997374.8359
92.16.3.8 977036.1714 997378.5596
92.4.3.12 977027.8089 997367.3752
92.8.5.16 977034.7272 997369.2372
92.9.5.14 977042.1541 997369.9837
93.10.6.21 977044.0542 997351.1658
93.11.5.19 977043.3958 997349.8514
93.12.6.21 977041.3301 997349.429
93.13.5.15 977039.4755 997348.2517
93.22.3.7 977038.6039 997341.9159
93.23.5.16 977037.6517 997340.0924
93.24.5.15 977035.7425 997341.4722
93.3.6.21 977049.0721 997349.8888
93.5.5.15 977045.2561 997352.0685
93.6.5.19 977048.8493 997347.1867
93.8.5.15 977044.7449 997348.5193
94.11.3.12 977052.5325 997323.8724
94.14.5.15 977050.9603 997327.8918
94.20.5.15 977047.4998 997331.3955
94.21.28.29.5.19.2 977047.2167 997324.4103
94.30.5.15 977045.9083 997329.6974
94.35.3.7 977044.3076 997327.5514
94.38A.6.23 977044.8175 997320.7564
94.39.5.16 977044.1949 997319.7231
94.4.3.8 977053.6736 997327.4041
94.44.3.12 977039.0572 997336.1128
94.45.5.15 977036.4066 997336.9202
94.48.3.9 977040.4301 997325.8769
94.52.3.11 977040.3512 997321.2538
94.54.3.9 977037.382 997329.5013
95.10.5.19 977044.4747 997319.1494
95.11.6.21 977043.9076 997318.7252
95.17.3.8 977058.521 997318.1307
95.23.5.14 977042.8233 997312.3345
95.27.6.24 977054.5726 997313.3987
95.28.5.14 977052.614 997312.7198
95.29.5.14 977051.3483 997311.9928
95.31.5.16 977050.4954 997312.7641
95.39.3.13 977043.316 997307.5319
95.47.3.13 977044.9781 997304.0038
95.50.5.16 977059.7495 997313.0662
96.6.6.21 977058.0818 997295.6642
96.7.6.21 977051.4767 997292.9836
96.8.3.8 977054.0217 997296.2152
97.1.6.22 977015.8847 997397.1767
97.4.3.13 977008.609 997398.5702
97.5.6.22 977009.9118 997406.0555
98.12.3.12 977018.9116 997383.436
98.21.5.19 977021.6176 997376.954
98.24.6.22 977001.4804 997389.0285
98.3.6.21 977015.6409 997390.8474
98.6.5.14 977009.2732 997384.9008
99.10.6.24 977020.119 997368.944
99.11.5.18 977020.223 997365.5454
99.14.6.21 977019.7146 997370.5279
99.15.6.21 977013.495 997360.679
99.16.6.22 977014.4401 997371.009
99.3.6.20 977023.5695 997369.5601
99.4.5.15.1 977022.5388 997368.3582
99.7.3.8 977011.3951 997357.8851
99.8.3.9 977012.3708 997364.6892
A20A.9.3.9.2 977036.3851 997424.3528
A90A.4.5.19 977033.3555 997423.3144
