ID_original Tipo_de_rasgo ID_resumido Grupo X Y Forma Total_ceramica Total_liticos Total_macrorestos Total_oro Total_fauna Total_volantes
35.64.6.22 Negativo 35.64 4 977131.8455 997535.729 Oval 0 0 0 0 0 0
35.71.5.14 Indefinido 35.71 4 977133.6111 997534.8793 Rectangular 2 2 0 0 0 0
35.72.6.21 Negativo 35.72 4 977133.2958 997539.732 Circular 0 0 0 0 0 0
35.82.5.15 Indefinido 35.82 4 977141.2393 997532.2337 Circular 0 1 0 0 0 0
35.84.5.16 Indefinido 35.84 4 977143.0518 997540.469 Oval 2 1 0 0 0 0
35.9.3.8 Deposito 35.9 4 977145.2732 997546.6249 Circular 2 1 0 0 0 0
35A.4.5.19 Indefinido 35A.4 4 977135.8736 997552.3198 Irregular 0 0 0 0 0 0
35A.5.5.15 Indefinido 35A.5 4 977132.0566 997552.7797 Circular 0 0 0 0 0 0
35A.6.5.16 Indefinido 35A.6 4 977135.0141 997550.3201 Oval 0 0 0 0 0 0
36.16.5.15 Indefinido 36.16 4 977143.2722 997524.499 Circular 0 0 0 0 0 0
36.17.3.12 Deposito 36.17 4 977141.6448 997526.2896 Irregular 0 31 36 0 14 1
36.18.3.12 Deposito 36.18 4 977146.3603 997521.0515 Irregular 15 1 0 0 3 0
36.21.3.10 Deposito 36.21 4 977141.6115 997522.9943 Oval 1 1 0 0 0 0
36.22.5.15 Indefinido 36.22 4 977133.9177 997525.9272 Circular 0 0 0 0 0 0
36.24.5.15 Indefinido 36.24 4 977138.7338 997526.8086 Circular 0 0 0 0 0 0
36.27.5.15 Indefinido 36.27 4 977137.5049 997523.1671 Circular 0 1 0 0 0 0
36.28.5.19 Indefinido 36.28 4 977137.8095 997523.9884 Irregular 0 0 0 0 0 0
36.30.3.13 Deposito 36.3 4 977135.6497 997522.5842 NA 3 1 0 0 2 0
36.32.5.16 Indefinido 36.32 4 977135.2635 997527.1886 Oval 0 0 0 0 0 0
36.33.5.19 Indefinido 36.33 4 977155.2591 997513.939 Irregular 14 4 0 0 0 0
36.34.5.16 Indefinido 36.34 4 977155.1687 997514.782 Oval 0 1 0 0 0 0
36.35.3.10 Deposito 36.35 4 977154.8893 997516.2591 Oval 36 12 0 0 3 0
36.36.3.13 Deposito 36.36 4 977150.444 997528.1664 NA 0 0 0 0 0 0
36.38.5.14 Indefinido 36.38 4 977136.6371 997517.7822 Rectangular 0 0 0 0 1 0
36.39.3.13 Deposito 36.39 4 977135.9415 997519.4398 NA 0 0 0 0 41 0
36.40.5.16 Indefinido 36.4 4 977149.1738 997528.5725 Oval 0 0 0 0 0 0
36.42.3.13 Deposito 36.42 4 977147.0326 997524.5718 NA 3 7 0 0 1 0
36.42A.3.8 Deposito 36.42A 4 977147.1335 997523.1964 Circular 6 0 0 0 0 0
36.42B.5.14 Indefinido 36.42B 4 977147.704 997524.4746 Rectangular 0 0 0 0 0 0
36.44.5.16 Indefinido 36.44 4 977150.1962 997514.262 Oval 0 0 0 0 0 0
36.51.3.12 Deposito 36.51 4 977145.3084 997522.2179 Irregular 0 4 0 0 1 0
36.53.3.8 Deposito 36.53 4 977153.0791 997512.9545 Circular 2 1 0 0 3 0
36.54.5.14 Indefinido 36.54 4 977144.974 997523.1439 Rectangular 0 0 0 0 0 0
36.59.5.19 Indefinido 36.59 4 977144.307 997513.1619 Irregular 0 0 0 0 0 0
36.60.5.19 Indefinido 36.6 4 977152.7112 997511.811 Irregular 0 1 0 0 0 0
36.64.5.15 Indefinido 36.64 4 977136.376 997517.1277 Circular 1 1 0 0 0 0
36.68.5.19 Indefinido 36.68 4 977142.8748 997513.9334 Irregular 0 1 0 0 0 0
36.69.5.15 Indefinido 36.69 4 977141.38 997527.8986 Circular 0 0 0 0 0 0
36.70.3.13 Deposito 36.7 4 977135.4158 997512.9494 NA 0 0 0 0 0 0
36.76.5.15 Indefinido 36.76 4 977150.773 997513.2402 Circular 0 1 0 0 0 0
37.107.3.13 Deposito 37.107 4 977152.8947 997500.5776 NA 0 3 0 0 0 0
37.11.5.19 Indefinido 37.11 4 977149.9325 997505.4655 Irregular 0 0 0 0 0 0
37.116.3.8 Deposito 37.116 4 977155.5995 997492.3918 Circular 2 9 0 0 0 0
37.13.5.19 Indefinido 37.13 4 977156.6415 997502.5431 Irregular 0 6 0 0 6 0
37.133.6.21 Negativo 37.133 4 977155.2068 997496.8806 Circular 0 0 0 0 0 0
37.135.6.24 Negativo 37.135 4 977154.9651 997495.6312 Irregular 0 0 0 0 0 0
37.149.3.11 Deposito 37.149 4 977155.9531 997493.4755 Cuadrangular 6 3 0 0 0 0
37.154.3.9 Deposito 37.154 4 977153.373 997493.3278 Oval 0 4 0 0 0 0
37.16.3.8 Deposito 37.16 4 977158.574 997492.7105 Circular 0 7 0 0 9 0
37.169.5.15 Indefinido 37.169 4 977150.746 997494.2785 Circular 2 0 0 0 0 0
37.18.5.19 Indefinido 37.18 4 977158.7937 997494.2115 Irregular 0 0 0 0 0 0
37.19.5.15 Indefinido 37.19 4 977159.1509 997494.8081 Circular 0 0 0 0 0 0
37.196.6.21 Negativo 37.196 4 977151.0976 997498.9516 Circular 0 0 0 0 0 0
37.197.3.12 Deposito 37.197 4 977152.0688 997500.2966 Irregular 6 6 0 1 0 0
37.206.6.22 Negativo 37.206 4 977150.6384 997506.6892 Oval 0 0 0 0 0 0
37.214.3.11 Deposito 37.214 4 977147.6629 997504.2511 Cuadrangular 6 2 0 0 0 0
37.217.6.21 Negativo 37.217 4 977148.8906 997500.1741 Circular 0 1 0 0 0 0
37.225.6.21 Negativo 37.225 4 977151.254 997493.7854 Circular 0 1 0 0 0 0
37.256.3.11 Deposito 37.256 4 977148.0464 997498.6225 Cuadrangular 0 0 0 0 0 0
37.258.6.22 Negativo 37.258 4 977146.4826 997500.8501 Oval 0 0 0 0 0 0
37.260.3.13 Deposito 37.26 4 977147.2123 997503.3561 NA 0 1 0 0 0 0
37.261.3.11 Deposito 37.261 4 977146.8856 997504.2453 Cuadrangular 0 3 0 0 0 0
37.263.6.21 Negativo 37.263 4 977143.216 997506.8953 Circular 0 0 0 0 0 0
37.264.3.12 Deposito 37.264 4 977143.4713 997505.2221 Irregular 3 1 0 0 0 0
37.265.3.12 Deposito 37.265 4 977143.6523 997504.398 Irregular 4 2 0 0 1 0
37.267.3.11 Deposito 37.267 4 977145.2973 997502.1308 Cuadrangular 0 0 0 0 0 0
37.272.3.11 Deposito 37.272 4 977145.5853 997500.616 Cuadrangular 0 2 0 0 0 0
37.280.6.21 Negativo 37.28 4 977145.6115 997494.2717 Circular 0 0 0 0 0 0
37.283.3.9 Deposito 37.283 4 977143.1443 997499.0025 Oval 0 1 0 0 1 0
37.286.3.8 Deposito 37.286 4 977143.1205 997489.496 Circular 0 1 0 0 2 0
37.29.6.22 Negativo 37.29 4 977158.2691 997499.7611 Oval 0 0 0 0 0 0
37.30.3.13 Deposito 37.3 4 977158.6842 997499.2515 NA 1 1 0 0 0 0
37.304.5.16 Indefinido 37.304 4 977141.6582 997495.1858 Oval 4 0 0 0 0 0
37.31.3.8 Deposito 37.31 4 977157.0645 997501.2739 Circular 4 4 0 0 0 0
37.32.3.8 Deposito 37.32 4 977158.0808 997501.2458 Circular 8 1 0 0 0 0
37.34.3.8 Deposito 37.34 4 977157.5634 997494.9032 Circular 4 3 0 0 0 0
37.38.5.16 Indefinido 37.38 4 977157.1981 997493.5065 Oval 4 1 0 0 0 0
37.44.5.15 Indefinido 37.44 4 977145.9034 997504.2747 Circular 0 1 0 0 0 0
37.65.5.15 Indefinido 37.65 4 977149.1738 997506.7834 Circular 0 1 0 0 0 0
37.82.3.12 Deposito 37.82 4 977156.3392 997499.9821 Irregular 15 22 0 0 0 1
38.1.5.15 Indefinido 38.1 4 977163.9153 997476.1827 Circular 0 0 0 0 0 0
38.10.3.8 Deposito 38.1 4 977160.8088 997482.0499 Circular 1 2 0 0 0 0
38.100.3.8 Deposito 38.1 4 977154.0097 997489.2943 Circular 2 0 0 0 0 0
38.102.5.15 Indefinido 38.102 4 977153.6081 997481.7391 Circular 0 0 0 0 0 0
38.103.3.8 Deposito 38.103 4 977157.6864 997488.1447 Circular 6 0 0 0 0 0
38.107.6.21 Negativo 38.107 4 977153.1727 997489.7524 Circular 0 0 0 0 0 0
38.11.3.8 Deposito 38.11 4 977157.8551 997479.891 Circular 0 0 0 0 0 0
38.113.5.15 Indefinido 38.113 4 977153.3559 997483.454 Circular 0 0 0 0 0 0
38.114.6.24 Negativo 38.114 4 977160.7538 997490.4565 Irregular 0 0 0 0 0 0
38.13.3.8 Deposito 38.13 4 977159.0293 997478.1672 Circular 0 1 0 0 0 0
38.15.3.8 Deposito 38.15 4 977162.6425 997483.8169 Circular 1 4 0 0 0 0
38.16.3.8 Deposito 38.16 4 977162.3556 997484.5275 Circular 4 3 0 0 1 0
38.19.5.15 Indefinido 38.19 4 977154.1255 997480.4969 Circular 0 1 0 0 0 0
38.2.5.16 Indefinido 38.2 4 977159.6253 997476.6752 Oval 5 0 0 0 0 0
38.20.5.15 Indefinido 38.2 4 977155.0497 997481.8448 Circular 2 1 0 0 0 0
38.20A.3.8 Deposito 38.20A 4 977155.8173 997481.0128 Circular 0 5 794 0 221 0
38.21.3.8 Deposito 38.21 4 977156.7677 997481.3616 Circular 0 1 0 0 1 0
38.22A.5.15 Indefinido 38.22A 4 977156.284 997482.2184 Circular 3 1 0 0 3 0
38.23.3.12 Deposito 38.23 4 977160.2569 997484.6912 Irregular 55 24 0 0 1 0
38.24.3.8 Deposito 38.24 4 977160.0229 997488.533 Circular 26 4 0 0 3 0
38.25.5.15 Indefinido 38.25 4 977155.0148 997486.2148 Circular 0 1 0 0 0 0
38.27.5.15 Indefinido 38.27 4 977153.9496 997486.2442 Circular 1 1 0 0 0 0
38.29.5.15 Indefinido 38.29 4 977154.4929 997487.7426 Circular 0 0 0 0 0 0
38.3.5.15 Indefinido 38.3 4 977158.3905 997476.4379 Circular 0 0 0 0 0 0
38.31.6.21 Negativo 38.31 4 977154.6141 997488.6933 Circular 0 1 0 0 0 0
38.31A.3.8 Deposito 38.31A 4 977153.9537 997488.5333 Circular 0 1 0 0 0 0
38.35.5.15 Indefinido 38.35 4 977152.6899 997477.2857 Circular 0 0 0 0 0 0
38.4.5.15 Indefinido 38.4 4 977160.1572 997477.3495 Circular 0 1 0 0 0 0
38.43.3.8 Deposito 38.43 4 977152.7147 997478.6365 Circular 0 4 0 0 1 0
38.49.3.8 Deposito 38.49 4 977152.5292 997482.6256 Circular 0 5 0 0 0 0
38.52.5.15 Indefinido 38.52 4 977152.4848 997481.4978 Circular 0 1 0 0 5 0
38.53.5.15 Indefinido 38.53 4 977150.9385 997482.5886 Circular 0 0 0 0 1 0
38.6.3.12 Deposito 38.6 4 977162.4187 997479.7816 Irregular 0 2 0 0 0 0
38.61.5.16 Indefinido 38.61 4 977147.4902 997482.0621 Oval 0 1 0 0 0 0
38.63.5.15 Indefinido 38.63 4 977157.6208 997487.2602 Circular 0 0 0 0 0 0
38.64.3.12 Deposito 38.64 4 977150.4607 997487.349 Irregular 0 1 0 0 0 0
38.67.3.12 Deposito 38.67 4 977149.9537 997480.7654 Irregular 0 0 0 0 1 0
38.7.5.16 Indefinido 38.7 4 977163.1809 997480.2522 Oval 0 0 0 0 0 0
38.71.3.13 Deposito 38.71 4 977145.2532 997471.8941 NA 0 0 0 0 1 0
38.75.5.14 Indefinido 38.75 4 977149.1162 997487.0679 Rectangular 0 0 0 0 0 0
38.76.5.14 Indefinido 38.76 4 977149.683 997485.7279 Rectangular 0 0 0 0 0 0
38.87.5.15 Indefinido 38.87 4 977163.6721 997474.3843 Circular 0 0 0 0 0 0
38.92.3.8 Deposito 38.92 4 977144.6828 997485.1883 Circular 3 5 0 0 2 0
39.15.6.21 Negativo 39.15 3 977163.3655 997464.2304 Circular 7 1 0 0 0 0
39.16.6.22 Negativo 39.16 4 977153.6264 997468.9221 Oval 0 0 0 0 0 0
39.17.6.20 Negativo 39.17 3 977163.5293 997466.9387 Rectangular 0 0 0 0 0 0
39.24.6.22 Negativo 39.24 3 977162.7073 997455.4676 Oval 0 0 0 0 0 0
39.25.6.21 Negativo 39.25 3 977155.904 997458.4123 Circular 2 0 0 0 0 0
39.28.6.22 Negativo 39.28 3 977156.9162 997451.933 Oval 0 0 0 0 0 0
39.29.3.12 Deposito 39.29 3 977152.7836 997454.8888 Irregular 0 0 0 0 0 0
39.30.6.24 Negativo 39.3 3 977152.1111 997458.5035 Irregular 0 0 0 0 0 0
39.32.6.22 Negativo 39.32 3 977155.5557 997453.9958 Oval 0 0 0 0 0 0
39.34.6.22 Negativo 39.34 3 977151.3386 997449.7752 Oval 0 0 0 0 0 0
39.36.5.16 Indefinido 39.36 3 977146.9537 997466.5572 Oval 0 0 0 0 0 0
39.37.3.8 Deposito 39.37 3 977147.6619 997466.352 Circular 0 0 0 0 0 0
39.38.6.21 Negativo 39.38 3 977150.5501 997456.4968 Circular 0 0 0 0 0 0
39.39.6.21 Negativo 39.39 3 977150.3016 997464.9354 Circular 2 0 0 0 0 0
39.4.6.22 Negativo 39.4 3 977161.1788 997464.0375 Oval 0 0 0 0 0 0
39.6.6.22 Negativo 39.6 3 977166.702 997461.7641 Oval 0 0 0 0 0 0
39.7.6.22 Negativo 39.7 3 977158.1415 997462.8901 Oval 0 0 0 0 0 0
39.8.6.22 Negativo 39.8 3 977158.8864 997465.0408 Oval 0 0 0 0 0 0
39.9.6.22 Negativo 39.9 4 977159.2648 997470.6399 Oval 0 0 0 0 0 0
4.103B.3.8 Deposito 4.103B 4 977179.9977 997531.3046 Circular 0 1 0 0 0 0
4.104.3.8 Deposito 4.104 4 977177.7468 997519.9343 Circular 0 1 0 0 0 0
4.108.5.19 Indefinido 4.108 4 977184.9111 997515.0842 Irregular 0 0 0 0 0 0
4.128.3.9 Deposito 4.128 4 977187.2081 997516.484 Oval 0 1 0 0 5 0
4.141.5.19 Indefinido 4.141 4 977181.6151 997524.2878 Irregular 0 1 0 0 0 0
4.31.3.8 Deposito 4.31 4 977191.5145 997533.3397 Circular 4 6 0 0 0 0
4.34.3.7 Deposito 4.34 4 977192.6324 997536.3481 Rectangular 4 1 0 0 0 0
4.39.3.8 Deposito 4.39 4 977191.117 997533.9042 Circular 0 0 0 0 0 0
4.55A.3.13 Deposito 4.55A 4 977186.2192 997526.2535 NA 6 0 0 0 0 0
4.69.3.8 Deposito 4.69 4 977177.9277 997525.6907 Circular 0 0 0 0 0 0
4.78.5.16 Indefinido 4.78 4 977185.9474 997533.136 Oval 0 0 0 0 0 0
4.7A.3.8 Deposito 4.7A 4 977189.5623 997523.2673 Circular 0 0 0 0 0 0
4.7B.3.12 Deposito 4.7B 4 977190.1573 997522.6631 Irregular 0 0 0 0 0 0
4.83A.3.8 Deposito 4.83A 4 977182.6911 997528.7574 Circular 0 0 0 0 0 0
4.93.3.8 Deposito 4.93 4 977175.7945 997525.6334 Circular 0 1 0 0 0 0
40.1.3.12 Deposito 40.1 3 977156.7285 997429.7591 Irregular 0 0 0 0 0 0
40.10.3.13 Deposito 40.1 3 977155.6333 997439.6017 NA 7 7 0 0 0 0
40.11.3.9 Deposito 40.11 3 977156.452 997436.7855 Oval 24 8 0 0 0 0
40.35.6.21 Negativo 40.35 3 977166.7363 997449.7831 Circular 0 0 0 0 0 0
40.36.6.21 Negativo 40.36 3 977172.0076 997446.628 Circular 0 0 0 0 0 0
40.37.5.14 Indefinido 40.37 3 977171.3847 997442.1506 Rectangular 1 1 0 0 0 0
40.41.6.21 Negativo 40.41 3 977169.1459 997449.0053 Circular 0 0 0 0 0 0
40.42.6.21 Negativo 40.42 3 977169.2197 997447.6703 Circular 0 0 0 0 0 0
40.43.6.21 Negativo 40.43 3 977169.3489 997446.5415 Circular 2 1 0 0 0 0
40.46.5.14 Indefinido 40.46 3 977168.1249 997434.9939 Rectangular 0 0 0 0 0 0
40.6.5.14 Indefinido 40.6 3 977159.0072 997438.8042 Rectangular 0 0 0 0 0 0
40.7.3.8 Deposito 40.7 3 977154.7473 997435.7518 Circular 12 4 0 0 0 0
41.10.5.16 Indefinido 41.1 3 977176.1132 997420.5604 Oval 0 0 0 0 0 0
41.14.5.15 Indefinido 41.14 3 977171.9284 997430.9053 Circular 0 2 0 0 0 0
41.17.5.18 Indefinido 41.17 3 977172.8206 997424.0295 Cuadrangular 0 0 0 0 0 0
41.22.5.15 Indefinido 41.22 3 977172.2631 997426.3678 Circular 0 0 0 0 0 0
41.32.5.18 Indefinido 41.32 3 977164.1722 997428.2132 Cuadrangular 0 0 0 0 0 0
41.33.5.16 Indefinido 41.33 3 977167.9641 997424.0197 Oval 0 1 0 0 0 0
41.36.5.19 Indefinido 41.36 3 977160.1495 997428.401 Irregular 0 0 0 0 0 0
42.136.3.12.1 Deposito 42.136 3 977173.4109 997392.1446 Irregular 16 5 0 1 0 0
42.5.3.13 Deposito 42.5 3 977179.6597 997409.9018 NA 0 1 0 0 0 0
42.52.5.15 Indefinido 42.52 3 977178.4796 997397.5409 Circular 0 1 0 0 0 0
43.1.5.16 Indefinido 43.1 4 977123.5696 997544.6721 Oval 0 0 0 0 0 0
43.10.3.13 Deposito 43.1 2 977112.2558 997538.4923 NA 2 2 0 0 6 0
43.100.5.19 Indefinido 43.1 2 977112.8181 997529.7471 Irregular 0 1 0 0 2 0
43.101.3.8 Deposito 43.101 2 977115.1904 997530.1373 Circular 0 0 0 0 1 0
43.104.5.15 Indefinido 43.104 4 977127.524 997537.2833 Circular 2 1 0 0 0 0
43.105.5.15 Indefinido 43.105 4 977127.3548 997541.5209 Circular 0 0 0 0 0 0
43.106.5.15 Indefinido 43.106 4 977128.0756 997538.1014 Circular 0 0 0 0 0 0
43.11.3.7 Deposito 43.11 2 977114.1056 997539.1456 Rectangular 2 1 0 0 0 0
43.12.5.16 Indefinido 43.12 2 977114.2019 997539.8421 Oval 0 0 0 0 0 0
43.2.6.24 Negativo 43.2 4 977122.4329 997544.6317 Irregular 0 1 0 0 1 0
43.22.5.16 Indefinido 43.22 2 977118.1995 997539.0909 Oval 2 0 0 0 0 0
43.28.5.15 Indefinido 43.28 2 977110.9709 997536.2567 Circular 0 0 0 0 0 0
43.3.3.12 Deposito 43.3 2 977113.3382 997525.6709 Irregular 14 4 0 0 9 0
43.30.5.15 Indefinido 43.3 2 977112.8635 997534.736 Circular 0 0 0 0 0 0
43.31.5.15 Indefinido 43.31 2 977113.9197 997535.6532 Circular 0 0 0 0 0 0
43.34.5.16 Indefinido 43.34 2 977118.3184 997533.142 Oval 0 1 0 0 0 0
43.37.5.15 Indefinido 43.37 2 977121.9073 997536.0339 Circular 0 0 0 0 0 0
43.39.5.15 Indefinido 43.39 2 977122.6945 997534.6613 Circular 2 1 0 0 0 0
43.4.5.15 Indefinido 43.4 2 977119.7947 997543.1034 Circular 0 0 0 0 0 0
43.43.5.16 Indefinido 43.43 2 977114.19 997534.4488 Oval 0 1 0 0 0 0
43.46.5.15 Indefinido 43.46 2 977110.63 997530.3065 Circular 0 1 0 0 0 0
43.47.5.19 Indefinido 43.47 2 977111.1877 997531.4734 Irregular 0 0 0 0 0 0
43.6.3.8 Deposito 43.6 2 977110.5002 997541.032 Circular 0 0 0 0 0 1
43.62.3.9 Deposito 43.62 2 977121.6568 997533.3241 Oval 0 0 0 0 0 0
43.7.3.13 Deposito 43.7 2 977108.8052 997541.0803 NA 12 2 0 0 0 0
43.77.5.19 Indefinido 43.77 4 977125.0896 997528.2357 Irregular 14 1 0 0 0 0
43.82.5.19 Indefinido 43.82 2 977117.4825 997526.9836 Irregular 0 1 0 0 0 0
43.84.5.15 Indefinido 43.84 2 977115.0612 997524.7006 Circular 4 1 0 0 5 0
43.85.5.15 Indefinido 43.85 2 977112.1417 997525.1783 Circular 2 2 0 0 0 0
43.86.3.8 Deposito 43.86 2 977113.7945 997522.6285 Circular 10 3 0 0 11 0
43.91.5.19 Indefinido 43.91 2 977121.5161 997525.5036 Irregular 0 0 0 0 0 0
43.93.5.16 Indefinido 43.93 4 977128.5002 997527.8009 Oval 0 1 0 0 2 0
43.96.5.15 Indefinido 43.96 4 977127.1149 997540.1422 Circular 4 1 0 0 0 0
43.97.5.19 Indefinido 43.97 4 977129.0134 997533.8761 Irregular 0 1 0 0 0 0
43.9A.9B.3.14.1 Deposito 43.9A.9B 2 977109.4334 997537.0462 Mixto 0 0 0 0 0 0
43A.1.3.13 Deposito 43A.1 4 977120.2835 997548.4176 NA 0 1 0 0 0 0
43A.12.6.21 Negativo 43A.12 2 977115.1861 997546.219 Circular 0 0 0 0 0 0
43A.13.3.13 Deposito 43A.13 2 977116.0194 997546.1645 NA 16 1 0 0 0 0
43A.15.5.19 Indefinido 43A.15 4 977123.6009 997548.198 Irregular 0 1 0 0 0 0
43A.17.5.14 Indefinido 43A.17 4 977122.1831 997545.8274 Rectangular 0 0 0 0 0 0
43A.21.5.19 Indefinido 43A.21 2 977110.0275 997541.7769 Irregular 0 1 0 0 0 0
43A.23.6.21 Negativo 43A.23 2 977107.6879 997542.1308 Circular 0 0 0 0 0 0
43A.8.6.21 Negativo 43A.8 2 977106.6848 997545.4115 Circular 0 0 0 0 0 0
44.1.5.15 Indefinido 44.1 2 977118.7673 997506.1043 Circular 0 1 0 0 0 0
44.12.6.22 Negativo 44.12 2 977120.4751 997510.0771 Oval 0 0 0 0 0 0
44.15.3.8 Deposito 44.15 2 977118.7545 997514.0816 Circular 0 0 0 0 9 0
44.18.5.15 Indefinido 44.18 2 977125.3044 997506.411 Circular 0 1 0 0 0 0
44.19.3.12 Deposito 44.19 2 977117.5636 997520.8728 Irregular 0 2 0 0 4 0
44.22.5.15 Indefinido 44.22 2 977115.8341 997512.8536 Circular 0 1 0 0 0 0
44.23.6.24 Negativo 44.23 2 977119.3468 997510.2584 Irregular 0 0 0 0 0 0
44.24.5.15 Indefinido 44.24 2 977121.3774 997518.359 Circular 0 1 0 0 0 0
44.28.5.15 Indefinido 44.28 2 977123.8262 997524.498 Circular 0 0 0 0 0 0
44.30.5.19 Indefinido 44.3 2 977124.532 997523.1491 Irregular 0 0 0 0 0 0
44.31.5.19 Indefinido 44.31 2 977125.3918 997520.309 Irregular 0 1 0 0 3 0
44.36.3.9 Deposito 44.36 2 977124.9183 997510.1343 Oval 0 1 0 0 4 0
44.37.3.8 Deposito 44.37 2 977117.228 997514.728 Circular 0 2 0 0 3 1
44.42.5.15 Indefinido 44.42 2 977127.6406 997507.5041 Circular 0 1 0 0 0 0
44.43.5.16 Indefinido 44.43 2 977127.0902 997508.4199 Oval 0 2 0 0 5 0
44.44.5.15 Indefinido 44.44 2 977122.1713 997517.347 Circular 0 0 0 0 3 0
44.46.5.15 Indefinido 44.46 2 977117.2814 997515.4615 Circular 0 1 0 0 2 0
44.47.3.8 Deposito 44.47 2 977121.1388 997516.7864 Circular 0 1 0 0 3 0
44.49.3.9.1 Deposito 44.49 4 977128.5234 997508.9685 Oval 0 1 0 0 0 0
44.50A.50B.5.15 Indefinido 44.50A.50B 2 977118.5775 997516.2332 Circular 0 0 0 0 0 0
44.51.5.16 Indefinido 44.51 2 977123.356 997519.6607 Oval 0 0 0 0 0 0
44.52.5.17 Indefinido 44.52 2 977124.8098 997518.7651 Oval 0 1 0 0 3 0
44.54.5.15 Indefinido 44.54 2 977121.1951 997520.1234 Circular 0 0 0 0 0 0
44.55.5.15 Indefinido 44.55 2 977121.1046 997520.8435 Circular 0 0 0 0 0 0
44.6.5.15 Indefinido 44.6 2 977114.1368 997514.3185 Circular 0 2 0 0 5 0
44.60.5.16 Indefinido 44.6 2 977122.9764 997512.4513 Oval 0 1 0 0 3 0
44.67.5.15 Indefinido 44.67 2 977120.6775 997513.3194 Circular 0 0 0 0 1 0
44.7.5.16 Indefinido 44.7 2 977121.0668 997514.6817 Oval 0 0 0 0 0 0
44.72.5.15 Indefinido 44.72 2 977123.2452 997520.6347 Circular 0 5 0 0 1 0
44.73.5.19 Indefinido 44.73 2 977125.0257 997521.8316 Irregular 0 1 0 0 0 0
44.75.5.15 Indefinido 44.75 2 977123.1943 997509.5912 Circular 0 0 0 0 0 0
44.78.5.15 Indefinido 44.78 2 977126.9845 997505.7305 Circular 0 0 0 0 0 0
44.79.5.15 Indefinido 44.79 2 977127.7887 997506.3105 Circular 0 1 0 0 0 0
44.8.3.8 Deposito 44.8 2 977121.5353 997510.5898 Circular 0 0 0 0 2 0
44.86.3.8 Deposito 44.86 2 977120.4922 997504.2089 Circular 0 1 0 0 0 0
44.87.5.15 Indefinido 44.87 4 977131.3934 997507.2013 Circular 0 0 0 0 0 0
44.9.5.15 Indefinido 44.9 2 977121.6101 997511.5025 Circular 0 1 0 0 0 0
44.A1.3.13 Deposito 44.A1 4 977129.8075 997517.4364 NA 0 2 0 0 0 0
44.A3.3.13 Deposito 44.A3 4 977130.2916 997515.473 NA 0 1 0 0 0 0
45.100.5.15 Indefinido 45.1 2 977128.9118 997503.7461 Circular 0 1 0 0 0 0
45.15.3.9 Deposito 45.15 2 977124.7559 997499.0378 Oval 0 1 0 0 3 0
45.18.3.8 Deposito 45.18 2 977119.1653 997501.4867 Circular 6 1 0 0 1 0
45.21.5.15 Indefinido 45.21 2 977121.8041 997503.3999 Circular 8 1 0 0 0 1
45.22.5.15 Indefinido 45.22 2 977122.163 997502.3481 Circular 4 0 0 0 0 0
45.24.5.15 Indefinido 45.24 2 977123.1028 997501.8338 Circular 6 1 0 0 0 0
45.25.5.15 Indefinido 45.25 2 977123.0785 997503.009 Circular 0 0 0 0 0 0
45.26.5.15 Indefinido 45.26 2 977124.742 997502.3943 Circular 0 0 0 0 0 0
45.27.6.22 Negativo 45.27 2 977126.0283 997504.4477 Oval 0 0 0 0 0 0
45.28.5.15 Indefinido 45.28 2 977126.576 997503.1343 Circular 0 0 0 0 1 0
45.29.5.15 Indefinido 45.29 2 977127.5558 997502.9003 Circular 2 1 0 0 0 0
45.3.6.21 Negativo 45.3 2 977123.3952 997493.2881 Circular 0 0 0 0 0 0
45.31.5.15 Indefinido 45.31 2 977122.6688 997490.7854 Circular 2 1 0 0 0 0
45.32.5.16 Indefinido 45.32 2 977127.0239 997501.8749 Oval 0 1 0 0 0 0
45.33.5.16 Indefinido 45.33 2 977121.9171 997501.1162 Oval 2 1 0 0 0 0
45.36.3.8 Deposito 45.36 2 977124.1539 997500.664 Circular 0 0 0 0 0 0
45.37.3.8 Deposito 45.37 2 977125.5547 997496.9891 Circular 2 1 0 0 1 0
45.38.6.21 Negativo 45.38 2 977127.4237 997497.3054 Circular 0 0 0 0 0 0
45.4.6.21 Negativo 45.4 2 977123.6036 997495.0332 Circular 0 0 0 0 0 0
45.49.5.15 Indefinido 45.49 2 977127.6186 997489.0816 Circular 0 0 0 0 0 0
45.5.5.15 Indefinido 45.5 2 977126.8291 997495.488 Circular 0 1 0 0 0 0
45.6.6.21 Negativo 45.6 2 977127.5042 997495.8454 Circular 2 1 0 0 0 0
45.72.5.16 Indefinido 45.72 4 977135.6804 997490.2202 Oval 0 0 0 0 0 0
45.87.5.15 Indefinido 45.87 2 977119.3303 997498.6717 Circular 0 1 0 0 0 0
45.9.6.21 Negativo 45.9 4 977130.623 997496.9816 Circular 0 0 0 0 0 0
45.98.6.22 Negativo 45.98 2 977129.8411 997494.8259 Oval 0 0 0 0 0 0
45.A1.3.13 Deposito 45.A1 2 977125.0383 997487.6891 NA 0 5 0 0 0 0
45.A2.3.13 Deposito 45.A2 2 977127.9691 997487.2916 NA 0 3 0 0 0 0
45.A3.3.13 Deposito 45.A3 2 977119.3835 997495.4621 NA 0 4 0 0 0 0
45.A4.3.13 Deposito 45.A4 2 977121.2346 997499.6646 NA 0 0 0 0 0 0
