Corte Cuadricula Nivel Tipos_Ceramicos Diametro Forma
92 F6 3 Funza_Cuarzo_Abundante 13 Cuenco
92 F6 3 Mosquera_Rojo_Inciso 10 Cuenco
92 F6 3 Mosquera_Rojo_Inciso 22 Olla
92 F6 3 Mosquera_Roca_Triturada 24 Olla
92 F6 3 Mosquera_Roca_Triturada 19 Olla
92 F6 3 Mosquera_Roca_Triturada 17 Cuenco
92 B10 3 Funza_Cuarzo_Abundante NA Cuenco
92 B6 3 Funza_Cuarzo_Abundante NA Cuenco
92 B6 3 Funza_Cuarzo_Abundante 12 Cuenco
92 B2 15 Funza_Cuarzo_Abundante 7 Olla
92 B2 15 Funza_Cuarzo_Abundante 12 Olla
92 B2 15 Funza_Cuarzo_Abundante 5 Jarra
92 B2 15 Mosquera_Roca_Triturada 9 Olla
92 J3 15 Mosquera_Rojo_Inciso 16 Olla
92 G9 3 Mosquera_Roca_Triturada 22 Olla
92 D3 15 Mosquera_Roca_Triturada 18 Cuenco
92 E1 15 Mosquera_Rojo_Inciso 16 Cuenco
92 E1 15 Mosquera_Roca_Triturada NA Cuenco
92 E4 15 Mosquera_Roca_Triturada 22 Cuenco
92 I4 2 Guatavita_Desgrasante_Tiesto 18 Cuenco
92 E4 15 Mosquera_Roca_Triturada 18 Cuenco
92 J3 2 Desgrasante_Gris NA Cuenco
92 E5 15 Funza_Cuarzo_Abundante 22 Cuenco
92 G9 2 Desgrasante_Gris NA Cuenco
92 E9 2 Mosquera_Rojo_Inciso 11 Cuenco
92 F6 2 Mosquera_Roca_Triturada 13 Cuenco
92 F6 2 Mosquera_Roca_Triturada 11 Cuenco
92 G5 2 Mosquera_Roca_Triturada 15 Cuenco
92 G5 2 Mosquera_Roca_Triturada 23 Cuenco
92 G9 15 Zipaquira_Rojo_Sobre_Crema 9 Cuenco
92 G5 3 Mosquera_Roca_Triturada NA Olla
92 G5 3 Mosquera_Roca_Triturada 12 Cuenco
92 G5 3 Mosquera_Roca_Triturada 16 Cuenco
92 G5 3 Mosquera_Roca_Triturada 16 Cuenco
92 G5 3 Mosquera_Roca_Triturada 10 Olla
92 G5 3 Mosquera_Roca_Triturada 15 Olla
92 G5 2 Mosquera_Rojo_Inciso 8 Indeterminado
92 G1 3 Funza_Cuarzo_Abundante 10 Olla
92 G1 3 Funza_Cuarzo_Abundante 15 Olla
92 G1 3 Mosquera_Roca_Triturada 27 Cuenco
92 G1 2 Funza_Cuarzo_Abundante NA Olla
92 E5 3 Funza_Cuarzo_Abundante 13 Olla
92 B7 5 Funza_Cuarzo_Abundante 14 Cuenco
92 B7 15 Funza_Cuarzo_Abundante NA Olla
92 B3 5 Mosquera_Roca_Triturada 18 Cuenco
92 B3 3 Pubenza_Rojo_Bañado 4 Olla
92 H3 15 Mosquera_Roca_Triturada 10 Cuenco
92 H3 15 Mosquera_Roca_Triturada 20 Cuenco
92 I4 2 Mosquera_Roca_Triturada 22 Cuenco
92 I4 15 Mosquera_Roca_Triturada NA Cuenco
92 E4 3 Mosquera_Roca_Triturada 2 Olla
92 J3 15 Mosquera_Roca_Triturada NA Cuenco
92 I8 3 Mosquera_Rojo_Inciso 26 Olla
92 I8 3 Mosquera_Roca_Triturada 24 Olla
92 I8 3 Mosquera_Roca_Triturada 44 Olla
92 I8 3 Funza_Cuarzo_Abundante 28 Olla
92 J10 15 Mosquera_Roca_Triturada 20 Olla
92 E8 3 Mosquera_Roca_Triturada 30 Cuenco
92 E8 3 Guatavita_Desgrasante_Tiesto 22 Olla
92 E8 2 Funza_Cuarzo_Abundante 16 Olla
92 E4 15 Mosquera_Roca_Triturada 20 Olla
92 E4 3 Funza_Cuarzo_Abundante 18 Cuenco
92 E4 3 Funza_Cuarzo_Abundante NA Olla
92 J7 15 Funza_Cuarzo_Abundante 8 Olla
92 J3 3 Funza_Cuarzo_Abundante 20 Olla
92 J3 3 Funza_Cuarzo_Abundante 18 Olla
92 J3 3 Funza_Cuarzo_Abundante 20 Olla
92 J3 2 Funza_Cuarzo_Abundante 22 Olla
92 J3 2 Funza_Cuarzo_Abundante 14 Olla
92 J3 2 Funza_Cuarzo_Abundante 14 Olla
92 J3 2 Funza_Cuarzo_Abundante 18 Olla
92 I9 5 Funza_Cuarzo_Abundante 16 Olla
92 I9 5 Mosquera_Rojo_Inciso 22 Olla
93 B10 15 Mosquera_Roca_Triturada 20 Cuenco
93 B3 15 Mosquera_Roca_Triturada NA Cuenco
93 C1 15 Funza_Cuarzo_Abundante NA Cuenco
93 C1 15 Mosquera_Roca_Triturada NA Cuenco
93 C5 15 Mosquera_Roca_Triturada NA Cuenco
93 E4 3 Mosquera_Roca_Triturada 16 Olla
93 E4 2 Mosquera_Roca_Triturada 28 Indeterminado
93 A8 3 Mosquera_Roca_Triturada 12 Olla
93 A8 2 Mosquera_Rojo_Inciso 14 Olla
93 A8 2 Mosquera_Rojo_Inciso 20 Olla
93 A4 3 Mosquera_Roca_Triturada 16 Olla
93 A4 2 Funza_Cuarzo_Abundante 26 Olla
93 A4 2 Funza_Cuarzo_Abundante 24 Olla
93 A4 2 Mosquera_Rojo_Inciso 22 Olla
93 J7 3 Funza_Cuarzo_Abundante NA Olla
93 J7 2 Mosquera_Roca_Triturada 20 Olla
93 J3 3 Funza_Cuarzo_Abundante NA Olla
93 E5 3 Funza_Cuarzo_Abundante 20 Olla
93 E5 3 Funza_Cuarzo_Abundante 12 Olla
93 E1 3 Funza_Cuarzo_Abundante 14 Olla
93 E1 2 Desgrasante_Gris NA Olla
93 E1 2 Desgrasante_Gris 10 Mucura
93 E1 2 Desgrasante_Gris 22 Olla
93 A1 6 Mosquera_Roca_Triturada 16 Olla
93 A1 3 Funza_Cuarzo_Abundante NA Olla
93 A1 3 Funza_Cuarzo_Abundante 22 Olla
93 A1 3 Mosquera_Roca_Triturada 14 Olla
93 A1 3 Mosquera_Roca_Triturada 22 Cuenco
93 C5 2 Mosquera_Roca_Triturada 22 Cuenco
93 C5 2 Mosquera_Roca_Triturada 25 Cuenco
93 D3 15 Mosquera_Roca_Triturada 14 Cuenco
93 D3 15 Mosquera_Roca_Triturada 12 Cuenco
93 D3 15 Mosquera_Roca_Triturada 22 Cuenco
93 D3 15 Mosquera_Roca_Triturada 18 Cuenco
93 D3 15 Mosquera_Rojo_Inciso 18 Cuenco
93 D7 15 Desgrasante_Gris 12 Cuenco
93 F3 15 Funza_Cuarzo_Abundante NA Cuenco
93 G5 2 Mosquera_Roca_Triturada 12 Indeterminado
93 B6 2 Mosquera_Roca_Triturada 14 Cuenco
93 B6 2 Mosquera_Roca_Triturada 8 Cuenco
93 B2 1 Mosquera_Roca_Triturada 18 Cuenco
93 B2 1 Mosquera_Rojo_Inciso 16 Cuenco
93 B2 1 Mosquera_Roca_Triturada 14 Cuenco
93 B2 1 Mosquera_Roca_Triturada 20 Cuenco
93 I9 2 Mosquera_Roca_Triturada 16 Cuenco
93 I5 3 Tunjuelo_Laminar NA Olla
93 I1 5 Desgrasante_Gris 22 Cuenco
93 I1 5 Desgrasante_Gris NA Olla
93 I1 15 Mosquera_Roca_Triturada 14 Olla
93 I1 3 Funza_Cuarzo_Abundante 16 Olla
93 I1 3 Desgrasante_Gris 6 Indeterminado
93 I1 3 Mosquera_Rojo_Inciso 22 Olla
93 I1 3 Mosquera_Rojo_Inciso 22 Olla
93 H7 5 Mosquera_Rojo_Inciso NA Cuenco
93 H7 3 Mosquera_Roca_Triturada 12 Olla
93 H3 2 Desgrasante_Gris NA Cuenco
93 H3 2 Mosquera_Rojo_Inciso NA Cuenco
93 H3 2 Mosquera_Rojo_Inciso 12 Cuenco
93 F3 15 Desgrasante_Gris 10 Olla
93 F3 3 Guatavita_Desgrasante_Tiesto 6 Indeterminado
93 F3 3 Funza_Cuarzo_Abundante NA Olla
93 F3 3 Funza_Cuarzo_Abundante NA Olla
93 F3 2 Desgrasante_Gris 26 Cuenco
93 F3 2 Funza_Cuarzo_Abundante NA Olla
93 F3 2 Mosquera_Roca_Triturada NA Olla
93 C9 3 Funza_Cuarzo_Abundante 26 Cuenco
93 C5 2 Mosquera_Rojo_Inciso NA Cuenco
93 C5 2 Mosquera_Roca_Triturada NA Olla
93 C1 5 Desgrasante_Gris NA Olla
93 C1 5 Mosquera_Roca_Triturada NA Olla
93 C1 15 Mosquera_Rojo_Inciso NA Olla
93 C1 3 Funza_Cuarzo_Abundante 22 Cuenco
93 C1 3 Mosquera_Rojo_Inciso NA Cuenco
93 C1 3 Mosquera_Rojo_Inciso 14 Cuenco
93 C1 2 Guatavita_Desgrasante_Tiesto NA Olla
93 C1 2 Mosquera_Roca_Triturada NA Olla
93 B7 3 Mosquera_Roca_Triturada 24 Cuenco
93 B3 15 Mosquera_Roca_Triturada 14 Olla
93 B3 15 Mosquera_Roca_Triturada 36 Plato
93 B3 2 Mosquera_Rojo_Inciso NA Cuenco
93 H3 15 Mosquera_Roca_Triturada NA Cuenco
93 H7 15 Desgrasante_Gris NA Cuenco
93 I1 15 Desgrasante_Gris 38 Cuenco
93 H3 2 Mosquera_Roca_Triturada NA Cuenco
93 H3 2 Mosquera_Roca_Triturada NA Cuenco
93 H3 2 Mosquera_Roca_Triturada NA Cuenco
93 H3 2 Mosquera_Roca_Triturada NA Cuenco
93 H3 2 Mosquera_Roca_Triturada NA Cuenco
93 H3 2 Mosquera_Roca_Triturada NA Cuenco
93 F6 15 Mosquera_Roca_Triturada 32 Olla
93 F6 3 Mosquera_Rojo_Inciso 24 Olla
93 F6 3 Mosquera_Roca_Triturada 22 Olla
93 F6 3 Mosquera_Roca_Triturada 12 Olla
93 F6 3 Mosquera_Roca_Triturada 20 Indeterminado
93 F6 2 Mosquera_Roca_Triturada 22 Cuenco
93 F6 2 Mosquera_Roca_Triturada 24 Indeterminado
93 F6 2 Mosquera_Roca_Triturada 24 Indeterminado
93 F6 2 Mosquera_Rojo_Inciso 14 Olla
93 F6 2 Mosquera_Rojo_Inciso 26 Olla
93 E8 3 Desgrasante_Gris 14 Cuenco
93 E4 15 Mosquera_Roca_Triturada 16 Olla
94 A5 15 Mosquera_Rojo_Inciso 8 Cuenco
94 B3 15 Funza_Cuarzo_Abundante 19 Cuenco
94 C9 2 Mosquera_Roca_Triturada 14 Cuenco
94 C9 2 Mosquera_Roca_Triturada 22 Cuenco
94 C9 2 Mosquera_Roca_Triturada 22 Cuenco
94 C9 2 Mosquera_Roca_Triturada 12 Cuenco
94 C9 2 Mosquera_Roca_Triturada 22 Cuenco
94 C5 15 Zipaquira_Rojo_Sobre_Crema 25 Cuenco
94 C5 15 Mosquera_Roca_Triturada 19 Cuenco
94 H7 2 Funza_Cuarzo_Abundante 15 Cuenco
94 H7 2 Mosquera_Rojo_Inciso 7 Cuenco
94 H3 2 Funza_Cuarzo_Abundante 10 Cuenco
94 F7 2 Funza_Cuarzo_Abundante NA Cuenco
94 F7 2 Mosquera_Rojo_Inciso 13 Cuenco
94 F3 2 Funza_Cuarzo_Abundante NA Cuenco
94 C9 2 Funza_Cuarzo_Abundante 5 Cuenco
94 F7 15 Mosquera_Roca_Triturada 18 Cuenco
94 H3 2 Mosquera_Roca_Triturada 6 Cuenco
94 H3 2 Mosquera_Roca_Triturada 13 Cuenco
94 H7 15 Mosquera_Roca_Triturada 13 Cuenco
94 H7 15 Mosquera_Roca_Triturada 9 Cuenco
94 H7 3 Mosquera_Roca_Triturada 20 Cuenco
94 H7 2 Funza_Cuarzo_Abundante NA Olla
94 H3 3 Funza_Cuarzo_Abundante NA Cuenco
94 H3 3 Funza_Cuarzo_Abundante NA Cuenco
94 H3 3 Funza_Cuarzo_Abundante NA Olla
94 H3 3 Funza_Cuarzo_Abundante 3 Jarra
94 H3 3 Mosquera_Roca_Triturada 12 Olla
94 H3 3 Mosquera_Roca_Triturada NA Cuenco
94 H3 3 Mosquera_Roca_Triturada 9 Cuenco
94 H3 3 Mosquera_Roca_Triturada 16 Cuenco
94 H3 3 Mosquera_Roca_Triturada 13 Cuenco
94 H3 3 Mosquera_Roca_Triturada 26 Cuenco
94 H3 2 Funza_Cuarzo_Abundante 4 Jarra
94 H3 2 Funza_Cuarzo_Abundante NA Olla
94 F7 2 Funza_Cuarzo_Abundante 4 Jarra
94 F7 2 Mosquera_Roca_Triturada 12 Olla
94 F3 2 Desgrasante_Gris NA Olla
94 C9 2 Mosquera_Rojo_Inciso 21 Olla
94 C5 15 Funza_Cuarzo_Abundante 20 Olla
94 C5 3 Mosquera_Rojo_Inciso 18 Cuenco
94 C5 3 Mosquera_Roca_Triturada 14 Olla
94 C5 3 Mosquera_Roca_Triturada NA Cuenco
94 C5 3 Mosquera_Roca_Triturada 17 Cuenco
94 C5 3 Mosquera_Roca_Triturada 25 Cuenco
94 C5 3 Mosquera_Roca_Triturada 14 Cuenco
94 C5 3 Mosquera_Roca_Triturada 13 Cuenco
94 C1 3 Funza_Cuarzo_Abundante 14 Olla
94 B3 15 Funza_Cuarzo_Abundante 11 Olla
94 B3 15 Montalvo_Negro_sobre_Rojo 11 Olla
94 B3 15 Mosquera_Rojo_Inciso 10 Olla
94 B3 15 Mosquera_Rojo_Inciso 15 Olla
94 I9 2 Funza_Cuarzo_Abundante 22 Olla
94 I9 2 Funza_Cuarzo_Abundante NA Olla
94 I9 2 Mosquera_Roca_Triturada 22 Cuenco
94 I5 15 Funza_Cuarzo_Abundante NA Olla
94 I5 3 Mosquera_Roca_Triturada 10 Cuenco
94 I5 3 Mosquera_Roca_Triturada 14 Olla
94 I5 3 Mosquera_Roca_Triturada 28 Cuenco
94 I1 5 Funza_Cuarzo_Abundante 10 Olla
94 I1 5 Funza_Cuarzo_Abundante 8 Olla
94 I1 5 Funza_Cuarzo_Abundante 22 Olla
94 I1 5 Mosquera_Roca_Triturada 24 Olla
94 I1 2 Mosquera_Roca_Triturada 10 Cuenco
94 G9 2 Mosquera_Roca_Triturada 10 Cuenco
94 G9 2 Funza_Cuarzo_Abundante 8 Olla
94 G9 2 Funza_Cuarzo_Abundante NA Olla
94 G9 2 Funza_Cuarzo_Abundante 10 Olla
94 G5 2 Funza_Cuarzo_Abundante 20 Olla
94 E5 2 Funza_Cuarzo_Abundante 6 Olla
94 E5 2 Funza_Cuarzo_Abundante 34 Olla
94 E5 2 Mosquera_Roca_Triturada 38 Cuenco
94 E1 3 Funza_Cuarzo_Abundante 12 Olla
94 D7 2 Mosquera_Roca_Triturada NA Olla
94 D7 2 Mosquera_Roca_Triturada NA Cuenco
94 D3 3 Funza_Cuarzo_Abundante 20 Cuenco
94 D3 3 Mosquera_Roca_Triturada 14 Cuenco
94 A9 2 Funza_Cuarzo_Abundante NA Olla
94 A5 2 Mosquera_Roca_Triturada NA Cuenco
95 D1 3 Mosquera_Roca_Triturada 42 Cuenco
95 J2 5 Zipaquira_Rojo_Sobre_Crema 14 Cuenco
95 J2 5 Mosquera_Roca_Triturada NA Cuenco
95 J2 5 Mosquera_Roca_Triturada NA Cuenco
95 J2 15 Mosquera_Roca_Triturada 14 Olla
95 J2 15 Mosquera_Roca_Triturada NA Olla
95 J2 3 Funza_Cuarzo_Abundante NA Cuenco
95 J2 3 Funza_Cuarzo_Abundante NA Olla
95 J2 3 Funza_Cuarzo_Abundante 14 Olla
95 J2 3 Mosquera_Roca_Triturada NA Cuenco
95 J2 2 Mosquera_Roca_Triturada NA Olla
95 J2 2 Mosquera_Rojo_Inciso NA Cuenco
95 I4 3 Desgrasante_Gris NA Olla
95 I4 3 Funza_Cuarzo_Abundante 4 Olla
95 I4 3 Mosquera_Rojo_Inciso NA Cuenco
95 I4 3 Mosquera_Roca_Triturada 32 Cuenco
95 I4 3 Mosquera_Roca_Triturada 25 Cuenco
95 I4 2 Desgrasante_Gris 32 Cuenco
95 F6 2 Funza_Cuarzo_Abundante NA Cuenco
95 F2 3 Mosquera_Roca_Triturada NA Cuenco
95 F2 3 Mosquera_Roca_Triturada NA Cuenco
95 F2 3 Funza_Cuarzo_Abundante NA Olla
95 E8 3 Desgrasante_Gris NA Olla
95 E8 3 Funza_Cuarzo_Abundante NA Olla
95 E8 3 Funza_Cuarzo_Abundante NA Olla
95 E4 3 Desgrasante_Gris NA Olla
95 I5 3 Desgrasante_Gris 14 Cuenco
95 I5 3 Desgrasante_Gris NA Olla
95 I5 3 Mosquera_Roca_Triturada NA Olla
95 I5 3 Mosquera_Roca_Triturada NA Cuenco
95 B6 15 Funza_Cuarzo_Abundante 14 Cuenco
95 B6 15 Mosquera_Roca_Triturada 12 Cuenco
95 B6 15 Funza_Cuarzo_Abundante 14 Cuenco
95 D1 2 Mosquera_Roca_Triturada 42 Cuenco
95 D1 2 Mosquera_Roca_Triturada NA Cuenco
95 D1 2 Mosquera_Roca_Triturada 42 Cuenco
95 B10 3 Funza_Cuarzo_Abundante NA Olla
95 B10 3 Funza_Cuarzo_Abundante 18 Cuenco
95 B2 3 Funza_Cuarzo_Abundante 14 Cuenco
95 D3 3 Desgrasante_Gris 20 Cuenco
95 D3 3 Mosquera_Roca_Triturada 16 Olla
95 D3 3 Funza_Cuarzo_Abundante 20 Olla
95 D3 2 Mosquera_Roca_Triturada 12 Cuenco
95 D3 2 Desgrasante_Gris 8 Cuenco
95 B7 2 Desgrasante_Gris NA Olla
95 B7 2 Desgrasante_Gris 8 Cuenco
95 B7 2 Funza_Cuarzo_Abundante 14 Olla
95 B3 3 Desgrasante_Gris NA Olla
95 B3 3 Mosquera_Roca_Triturada 16 Cuenco
95 B3 2 Funza_Cuarzo_Abundante 10 Cuenco
95 J2 5 Zipaquira_Rojo_Sobre_Crema 14 Cuenco
95 J2 5 Mosquera_Roca_Triturada NA Cuenco
95 J2 5 Mosquera_Roca_Triturada NA Cuenco
95 J2 15 Mosquera_Roca_Triturada 14 Olla
95 J2 15 Mosquera_Roca_Triturada NA Olla
95 J2 3 Funza_Cuarzo_Abundante NA Cuenco
95 J2 3 Funza_Cuarzo_Abundante NA Olla
95 J2 3 Funza_Cuarzo_Abundante 14 Olla
95 J2 3 Mosquera_Roca_Triturada NA Cuenco
95 J2 2 Mosquera_Roca_Triturada NA Olla
95 J2 2 Mosquera_Rojo_Inciso NA Cuenco
95 I4 3 Desgrasante_Gris NA Olla
95 I4 3 Funza_Cuarzo_Abundante 4 Olla
95 I4 3 Mosquera_Rojo_Inciso NA Cuenco
95 I4 3 Mosquera_Roca_Triturada 32 Cuenco
95 I4 3 Mosquera_Roca_Triturada 26 Cuenco
95 I4 2 Desgrasante_Gris 32 Cuenco
95 F6 2 Funza_Cuarzo_Abundante NA Cuenco
95 F2 3 Mosquera_Roca_Triturada NA Cuenco
95 F2 3 Mosquera_Roca_Triturada NA Cuenco
95 F2 3 Funza_Cuarzo_Abundante NA Olla
95 E8 3 Desgrasante_Gris NA Olla
95 E8 3 Funza_Cuarzo_Abundante NA Olla
95 E8 3 Funza_Cuarzo_Abundante NA Olla
95 E4 2 Desgrasante_Gris NA Olla
95 I5 3 Desgrasante_Gris 14 Cuenco
95 I5 3 Desgrasante_Gris NA Olla
95 I5 3 Mosquera_Roca_Triturada NA Olla
95 I5 3 Mosquera_Roca_Triturada NA Cuenco
95 E8 2 Mosquera_Roca_Triturada NA Cuenco
95 E8 2 Mosquera_Roca_Triturada NA Cuenco
95 I1 15 Mosquera_Roca_Triturada NA Cuenco
95 I1 15 Mosquera_Roca_Triturada NA Cuenco
95 A8 3 Guatavita_Desgrasante_Tiesto 16 Copa
95 E8 3 Desgrasante_Gris NA Copa
95 E8 3 Desgrasante_Gris NA Copa
95 A4 5 Funza_Cuarzo_Abundante 2 Indeterminado
95 J2 15 Funza_Cuarzo_Abundante NA Cuenco
95 J10 3 Funza_Cuarzo_Abundante 14 Olla
95 A8 5 Mosquera_Roca_Triturada 24 Cuenco
95 A8 5 Mosquera_Roca_Triturada 12 Olla
95 A8 15 Mosquera_Roca_Triturada 22 Indeterminado
95 A8 15 Mosquera_Roca_Triturada 20 Olla
95 A4 3 Mosquera_Roca_Triturada 8 Olla
95 A4 3 Desgrasante_Gris 8 Olla
95 A4 3 Funza_Cuarzo_Abundante 14 Olla
95 A4 2 Desgrasante_Gris 24 Olla
95 A4 2 Funza_Cuarzo_Abundante 18 Olla
95 G1 5 Mosquera_Roca_Triturada 22 Olla
95 G1 15 Mosquera_Roca_Triturada 8 Olla
95 G1 15 Mosquera_Roca_Triturada 20 Olla
95 G1 15 Mosquera_Roca_Triturada 24 Olla
95 G1 15 Mosquera_Roca_Triturada 24 Olla
95 G1 15 Mosquera_Roca_Triturada 22 Olla
95 G5 2 Funza_Cuarzo_Abundante 20 Olla
95 G5 3 Mosquera_Roca_Triturada 28 Olla
95 G5 3 Desgrasante_Gris NA Olla
95 G1 3 Desgrasante_Gris NA Olla
95 G1 3 Mosquera_Roca_Triturada 28 Olla
95 G1 3 Mosquera_Roca_Triturada 18 Olla
95 A5 3 Desgrasante_Gris 18 Cuenco
95 A5 2 Mosquera_Rojo_Inciso 22 Olla
95 A5 2 Funza_Cuarzo_Abundante NA Olla
95 A1 2 Funza_Cuarzo_Abundante NA Olla
95 A1 2 Funza_Cuarzo_Abundante 22 Olla
95 J2 15 Mosquera_Rojo_Inciso NA Cuenco
95 J2 15 Mosquera_Rojo_Inciso 14 Cuenco
95 J2 15 Mosquera_Roca_Triturada 10 Cuenco
95 J2 15 Mosquera_Roca_Triturada NA Cuenco
95 J2 15 Mosquera_Roca_Triturada NA Cuenco
95 J2 15 Mosquera_Roca_Triturada NA Cuenco
95 J2 15 Mosquera_Roca_Triturada 26 Cuenco
95 J2 15 Funza_Cuarzo_Abundante NA Cuenco
95 J2 15 Mosquera_Rojo_Inciso NA Cuenco
95 J2 15 Mosquera_Rojo_Inciso NA Cuenco
95 J2 15 Mosquera_Roca_Triturada 10 Cuenco
95 J2 15 Mosquera_Roca_Triturada NA Cuenco
95 J2 15 Mosquera_Roca_Triturada NA Cuenco
95 J2 15 Mosquera_Roca_Triturada NA Cuenco
95 J2 15 Mosquera_Roca_Triturada 26 Cuenco
95 J3 15 Mosquera_Roca_Triturada 12 Cuenco
95 J3 15 Mosquera_Roca_Triturada 14 Cuenco
95 J3 15 Mosquera_Roca_Triturada 20 Cuenco
95 J3 15 Mosquera_Rojo_Inciso 28 Cuenco
96 A1 15 Zipaquira_Rojo_Sobre_Crema 32 Cuenco
96 A1 15 Zipaquira_Rojo_Sobre_Crema 24 Cuenco
96 A1 15 Zipaquira_Rojo_Sobre_Crema 34 Cuenco
96 C1 15 Zipaquira_Rojo_Sobre_Crema 24 Cuenco
96 C1 15 Mosquera_Roca_Triturada 36 Cuenco
96 C1 15 Mosquera_Roca_Triturada 20 Cuenco
96 C1 15 Mosquera_Roca_Triturada 22 Cuenco
96 C1 15 Mosquera_Roca_Triturada 12 Cuenco
96 C5 15 Mosquera_Rojo_Inciso 24 Cuenco
96 C5 15 Mosquera_Rojo_Inciso 34 Cuenco
96 C5 15 Zipaquira_Desgrasante_Tiesto 26 Cuenco
96 C5 15 Zipaquira_Desgrasante_Tiesto 22 Cuenco
96 C5 15 Zipaquira_Rojo_Sobre_Crema 30 Cuenco
96 C5 15 Mosquera_Roca_Triturada 26 Cuenco
96 C5 15 Mosquera_Roca_Triturada 24 Cuenco
96 D3 5 Mosquera_Rojo_Inciso 10 Indeterminado
96 D3 5 Mosquera_Roca_Triturada 10 Indeterminado
96 D3 5 Mosquera_Roca_Triturada 20 Indeterminado
96 D3 5 Mosquera_Roca_Triturada 18 Indeterminado
96 D3 5 Mosquera_Roca_Triturada 30 Cuenco
96 D3 5 Mosquera_Roca_Triturada 30 Cuenco
96 D3 5 Mosquera_Roca_Triturada 26 Indeterminado
96 D3 5 Mosquera_Roca_Triturada 24 Indeterminado
96 D3 5 Mosquera_Roca_Triturada 22 Indeterminado
96 D3 15 Mosquera_Roca_Triturada 20 Indeterminado
96 B3 5 Zipaquira_Rojo_Sobre_Crema 8 Indeterminado
96 B3 15 Tunjuelo_Laminar 18 Indeterminado
96 B3 15 Zipaquira_Rojo_Sobre_Crema 16 Indeterminado
96 B3 15 Zipaquira_Rojo_Sobre_Crema 16 Indeterminado
96 B3 15 Zipaquira_Rojo_Sobre_Crema 22 Indeterminado
96 B3 15 Zipaquira_Rojo_Sobre_Crema 16 Indeterminado
96 B3 15 Zipaquira_Rojo_Sobre_Crema 30 Indeterminado
96 B3 15 Mosquera_Rojo_Inciso 8 Indeterminado
96 B3 15 Mosquera_Rojo_Inciso 24 Indeterminado
96 B3 15 Mosquera_Rojo_Inciso 26 Indeterminado
96 E1 15 Mosquera_Roca_Triturada 22 Cuenco
96 D7 2 Funza_Cuarzo_Abundante 20 Indeterminado
96 D3 8 Zipaquira_Rojo_Sobre_Crema 30 Cuenco
96 D3 8 Mosquera_Rojo_Inciso NA Cuenco
96 D3 7 Mosquera_Roca_Triturada 18 Cuenco
96 D3 5 Zipaquira_Rojo_Sobre_Crema 18 Indeterminado
96 D3 5 Zipaquira_Desgrasante_Tiesto 20 Indeterminado
96 E1 6 Mosquera_Roca_Triturada 18 Cuenco
96 C5 5 Zipaquira_Rojo_Sobre_Crema 28 Cuenco
96 C5 3 Funza_Cuarzo_Abundante 8 Olla
96 C5 3 Zipaquira_Rojo_Sobre_Crema 24 Cuenco
96 C5 3 Mosquera_Roca_Triturada 10 Cuenco
96 C5 3 Mosquera_Roca_Triturada 38 Olla
96 C5 2 Mosquera_Roca_Triturada 30 Olla
96 C5 2 Mosquera_Roca_Triturada 14 Olla
96 C5 2 Mosquera_Roca_Triturada 16 Cuenco
96 C1 5 Mosquera_Roca_Triturada 24 Cuenco
96 C1 5 Mosquera_Roca_Triturada 16 Olla
96 C1 5 Mosquera_Roca_Triturada 18 Cuenco
96 C1 5 Mosquera_Rojo_Inciso 38 Olla
96 C1 5 Desgrasante_Gris 4 Olla
96 C1 5 Zipaquira_Rojo_Sobre_Crema 26 Cuenco
96 C1 15 Mosquera_Roca_Triturada 34 Olla
96 C1 3 Desgrasante_Gris 22 Olla
96 C1 3 Desgrasante_Gris 60 Cuenco
96 C1 3 Desgrasante_Gris NA Olla
96 C1 3 Funza_Cuarzo_Abundante 20 Cuenco
96 C1 3 Funza_Cuarzo_Abundante 6 Olla
96 C1 3 Mosquera_Roca_Triturada 12 Olla
96 C1 2 Mosquera_Roca_Triturada 16 Cuenco
96 A5 2 Funza_Cuarzo_Abundante 16 Olla
96 A5 2 Funza_Cuarzo_Abundante 8 Cuenco
96 A1 8 Zipaquira_Desgrasante_Tiesto 22 Cuenco
96 A1 8 Mosquera_Rojo_Inciso 8 Olla
96 A1 8 Zipaquira_Rojo_Sobre_Crema 12 Cuenco
96 A1 8 Zipaquira_Rojo_Sobre_Crema 30 Cuenco
96 A1 8 Mosquera_Roca_Triturada 16 Cuenco
96 A1 8 Mosquera_Roca_Triturada 22 Cuenco
96 A1 8 Mosquera_Roca_Triturada 12 Cuenco
96 A1 8 Mosquera_Roca_Triturada 24 Cuenco
96 A1 8 Mosquera_Roca_Triturada 22 Cuenco
96 A1 8 Mosquera_Roca_Triturada 22 Cuenco
96 A1 8 Mosquera_Roca_Triturada 36 Cuenco
96 A1 5 Zipaquira_Rojo_Sobre_Crema 12 Cuenco
96 A1 5 Zipaquira_Rojo_Sobre_Crema 20 Olla
96 A1 5 Mosquera_Roca_Triturada 14 Cuenco
96 A1 5 Mosquera_Roca_Triturada 12 Olla
96 A1 5 Mosquera_Roca_Triturada 24 Cuenco
96 A1 5 Mosquera_Roca_Triturada 18 Cuenco
96 A1 3 Desgrasante_Gris 18 Cuenco
96 A1 3 Funza_Cuarzo_Abundante 20 Cuenco
96 D3 5 Mosquera_Rojo_Inciso 10 Copa
97 A3 2 Mosquera_Roca_Triturada 26 Cuenco
97 A3 2 Mosquera_Roca_Triturada 16 Cuenco
